,EMG ,,,IMU 1,,,,,,,,,IMU 2,,,,,,,,,IMU 3,,,,,,,,,
5690677,107,97,80,2.92969,-10.74219,1019.04297,2.13740,-2.00000,5.59542,41.40000,-21.45000,171.00000,-133.30078,-599.12109,1085.44922,-12.32824,0.32061,6.31298,7.50000,-13.95000,102.60000,66.89453,-3.90625,1023.43750,0.03053,1.03053,-1.27481,-5.85000,-53.85000,107.40000,
5695681,111,91,79,2.92969,-3.90625,1023.92578,-0.35878,1.87023,-0.01527,41.40000,-21.45000,171.00000,-146.97266,-622.55859,1031.73828,-8.39695,17.67175,8.26718,7.50000,-13.95000,102.60000,71.77734,-20.50781,1016.11328,0.74809,0.54198,-1.20611,-5.70000,-53.25000,107.55000,
5700682,109,100,82,-4.39453,10.25391,1016.60156,-1.60305,1.01527,-0.32824,40.65000,-21.45000,170.39999,-126.46484,-627.44141,912.59766,-13.57252,32.57252,17.74046,7.35000,-14.10000,101.70000,73.24219,-7.32422,1016.11328,-0.15267,0.35115,0.43511,-8.40000,-54.90000,107.55000,
5705682,107,95,86,-3.41797,3.90625,1016.11328,0.22901,-1.43511,0.00000,40.65000,-21.45000,170.39999,-98.14453,-665.52734,778.80859,-6.93130,40.45038,16.93130,7.35000,-14.10000,101.70000,76.17188,-16.11328,1025.39063,-2.00763,0.17557,-1.92366,-8.40000,-54.90000,107.40000,
5710683,118,93,83,-14.64844,3.90625,1021.97266,1.53435,-0.97710,-0.38168,40.05000,-21.90000,170.10001,-75.19531,-683.59375,651.85547,5.12977,35.01527,18.67175,7.35000,-13.35000,100.95000,75.68359,-18.55469,1015.62500,-0.36641,1.34351,-0.61832,-8.40000,-54.90000,107.40000,
5715683,109,93,77,-1.46484,-3.41797,1019.53125,1.99237,-1.19084,1.73282,40.05000,-21.90000,170.10001,-71.28906,-687.50000,555.17578,9.14504,24.15267,15.93893,8.10000,-12.60000,102.30000,65.42969,-21.97266,1004.39453,-0.43511,1.11450,-0.56489,-8.40000,-54.90000,107.40000,
5720683,108,101,77,-12.69531,0.48828,1013.18359,-1.56489,-0.67176,0.19847,40.80000,-21.60000,170.85001,-71.77734,-682.12891,499.51172,4.74046,3.35115,15.40458,8.10000,-12.60000,102.30000,66.40625,-12.69531,1027.83203,0.83206,0.70992,1.70229,-8.40000,-54.90000,107.40000,
5725688,110,97,76,3.90625,6.83594,1013.67187,-1.60305,1.03817,-3.22137,40.80000,-21.60000,170.85001,-25.87891,-716.79687,521.48437,6.53435,-20.47328,12.78626,8.10000,-12.60000,102.30000,74.70703,-16.11328,1008.78906,0.86260,-0.52672,-0.19084,-6.15000,-54.15000,108.00000,
5730694,108,97,86,-20.50781,-9.27734,1016.60156,0.17557,-0.64885,3.28244,41.55000,-24.15000,170.85001,-7.32422,-752.92969,540.52734,20.40458,-35.32061,12.73282,8.10000,-12.60000,102.30000,61.52344,-26.85547,1012.20703,0.14504,0.35115,-1.71756,-6.15000,-54.15000,108.00000,
5735705,107,94,84,-10.74219,-4.39453,1028.32031,1.90076,1.69466,1.44275,41.55000,-24.15000,170.85001,-2.92969,-702.63672,655.27344,29.16794,-48.02290,13.70229,9.15000,-12.60000,102.00000,73.24219,-24.41406,1005.85937,-2.81679,1.58015,-0.27481,-6.15000,-54.15000,108.00000,
5740714,109,98,77,-13.18359,-9.76562,1027.34375,-1.03817,1.17557,-1.83206,41.55000,-24.15000,170.85001,-71.77734,-511.23047,794.43359,6.80153,-58.93893,18.51145,9.15000,-12.60000,102.00000,83.00781,-23.92578,1020.01953,-1.80916,0.40458,-2.30534,-6.15000,-54.15000,108.00000,
5745726,115,97,76,-6.83594,-4.88281,1028.80859,-1.85496,2.51145,0.93130,41.55000,-24.15000,170.85001,-35.64453,-387.20703,958.00781,-13.77863,-64.74809,11.79389,7.35000,-11.85000,103.05000,74.70703,-9.76562,1019.04297,-1.22137,1.49618,-1.09924,-6.15000,-53.85000,108.75000,
5750738,111,91,78,-12.20703,2.44141,1016.11328,0.10687,0.45038,0.69466,41.55000,-23.10000,169.80000,-15.13672,-346.19141,1073.24219,0.54198,-60.29008,9.92366,7.35000,-11.85000,103.05000,73.73047,-19.04297,1022.94922,-1.29771,1.66412,0.02290,-7.65000,-54.15000,108.45000,
5755751,115,92,77,-11.23047,1.46484,1030.27344,0.40458,-1.04580,0.98473,41.55000,-23.10000,169.80000,36.62109,-396.97266,1145.50781,30.59542,-52.30534,1.86260,7.35000,-11.85000,103.05000,57.12891,-25.87891,1016.60156,-1.11450,2.24427,-2.97710,-7.65000,-54.15000,108.45000,
5760763,110,95,78,7.32422,-10.25391,1012.20703,2.10687,-3.54962,-0.51908,40.95000,-22.20000,171.00000,80.56641,-543.45703,1158.20313,44.44275,-29.32061,6.93130,7.35000,-11.85000,103.05000,66.40625,-6.83594,1019.53125,0.87023,-0.06107,-1.81679,-7.65000,-54.15000,108.45000,
5765770,111,94,77,-0.97656,2.92969,1026.85547,0.32824,0.09924,-1.84733,41.10000,-21.90000,170.85001,49.80469,-724.60937,1066.89453,36.58779,-3.23664,28.00000,6.60000,-11.40000,103.80000,77.63672,-17.57813,1022.94922,0.92366,0.20611,0.09924,-7.80000,-54.30000,107.85000,
5770785,110,94,77,5.85937,-17.08984,1018.55469,0.22901,1.36641,-1.42748,41.10000,-21.90000,170.85001,7.81250,-38.08594,1159.17969,-49.63359,23.00000,5.09160,6.60000,-11.40000,103.80000,66.40625,-8.30078,1003.90625,-0.64122,0.38168,0.40458,-7.35000,-55.35000,107.70000,
5775795,111,92,85,3.90625,-1.95312,1007.81250,-1.35115,3.21374,-5.58015,40.20000,-23.70000,169.64999,21.48438,-855.46875,790.52734,15.77099,46.90076,31.67175,4.95000,-10.80000,104.70000,124.51172,-25.39063,1023.92578,-2.72519,1.23664,-1.03817,-7.35000,-55.35000,107.70000,
5780806,116,94,77,-9.76562,5.85937,1016.60156,-0.48092,-0.72519,0.60305,40.20000,-23.70000,169.64999,110.83984,-537.10937,668.45703,86.07633,56.30534,52.74809,4.95000,-10.80000,104.70000,71.77734,-0.48828,1018.55469,-4.54198,4.77863,-2.74809,-7.35000,-55.35000,107.70000,
5785815,108,95,83,13.18359,-7.81250,1011.23047,0.58015,0.90840,1.71756,40.20000,-23.70000,169.64999,151.36719,-288.57422,578.12500,58.38168,50.43512,51.99237,6.45000,-10.50000,103.20000,47.85156,-31.73828,1014.16016,-2.48855,0.18321,0.91603,-7.50000,-54.00000,108.15000,
5790826,108,93,83,-5.37109,-20.01953,1013.18359,-2.79389,3.38168,1.36641,40.20000,-23.70000,169.64999,161.62109,-426.26953,427.24609,-2.96183,41.55725,32.92366,6.45000,-10.50000,103.20000,69.82422,-20.99609,998.53516,-1.38931,-1.64122,0.23664,-6.75000,-54.00000,108.15000,
5795833,119,94,78,-12.69531,7.32422,1016.11328,0.29771,4.09924,-1.88550,42.15000,-21.60000,169.80000,182.61719,-331.54297,377.44141,31.16794,17.75573,40.09924,6.45000,-10.50000,103.20000,54.19922,-3.90625,1003.41797,-0.38168,-0.05344,-3.42748,-6.75000,-54.00000,108.90000,
5800844,117,101,77,-18.55469,4.88281,1014.64844,0.81679,0.38931,4.03053,42.15000,-21.60000,169.80000,134.27734,-247.55859,400.39062,61.71756,-10.69466,33.43512,6.45000,-10.50000,103.20000,64.94141,-35.15625,1022.94922,4.49618,-1.45802,1.35878,-6.75000,-54.00000,108.90000,
5805850,111,92,83,-12.69531,-6.34766,1014.16016,0.03053,-2.28244,-0.55725,41.55000,-23.10000,170.10001,187.01172,-289.55078,461.91406,66.89313,-41.78626,42.76336,6.00000,-9.00000,104.25000,72.75391,-26.36719,1003.41797,3.93130,-2.10687,0.46565,-6.75000,-54.00000,108.90000,
5810859,111,94,78,-5.85937,-6.83594,1023.43750,0.19084,0.61069,2.19847,41.55000,-23.10000,170.10001,191.89453,123.04688,686.52344,-0.18321,-62.50382,20.90076,6.00000,-9.00000,104.25000,91.30859,8.30078,1020.01953,-0.72519,3.22137,2.31298,-6.75000,-54.00000,108.90000,
5815870,107,98,82,-14.64844,-8.78906,1038.57422,-2.51145,0.51145,-1.44275,39.75000,-21.90000,170.10001,242.67578,-340.82031,695.31250,-3.77099,-70.93893,25.17557,4.20000,-7.80000,104.70000,62.50000,-17.57813,1019.53125,0.74046,0.61069,0.28244,-6.00000,-54.00000,108.15000,
5820886,108,93,84,-5.85937,-4.88281,1020.99609,-0.70992,1.86260,-0.80916,39.75000,-21.90000,170.10001,265.62500,19.53125,870.11719,39.16794,-59.92366,40.12977,4.20000,-7.80000,104.70000,105.95703,-4.39453,1020.99609,0.06870,1.16031,1.52672,-6.00000,-54.00000,108.15000,
5825900,110,99,78,-5.85937,-0.97656,1020.01953,2.36641,-1.22137,1.87786,40.50000,-21.90000,171.14999,164.55078,-19.53125,905.27344,5.19847,-37.69466,36.06870,4.20000,-7.80000,104.70000,87.40234,-2.44141,1012.69531,0.97710,1.22137,-0.67176,-6.00000,-54.00000,108.15000,
5830907,111,99,79,-3.90625,-2.44141,1020.01953,1.90076,-4.26718,-1.32824,40.50000,-21.90000,171.14999,189.94141,130.85937,889.64844,21.60305,-17.86259,46.83206,4.20000,-7.80000,104.70000,76.17188,-21.97266,1011.23047,0.07634,2.35878,-2.19847,-6.00000,-54.00000,108.15000,
5835909,110,94,76,-3.90625,4.88281,1022.46094,2.12214,-0.69466,0.06107,40.50000,-21.90000,171.14999,172.85156,262.20703,874.51172,24.35878,-8.09924,40.96183,2.40000,-7.05000,106.50000,77.63672,-22.46094,1019.04297,-0.57252,0.48855,-2.79389,-7.65000,-54.90000,107.70000,
5840911,111,91,77,4.39453,3.41797,1027.83203,-2.66412,2.50382,0.25191,40.50000,-21.90000,171.14999,216.79687,251.95312,821.28906,47.45038,-6.74809,36.81680,2.40000,-7.05000,106.50000,83.49609,-13.18359,1002.92969,-0.44275,0.04580,-0.49618,-7.05000,-54.30000,108.15000,
5845918,119,95,77,-3.90625,-3.90625,1020.50781,0.84733,1.70229,0.16031,40.65000,-21.75000,169.35001,283.20312,306.64062,828.61328,65.72519,-15.03053,34.26717,2.10000,-7.50000,107.10000,63.96484,-0.97656,1004.39453,1.06870,-0.46565,-1.99237,-7.05000,-54.30000,108.15000,
5850925,111,93,77,1.46484,-0.97656,1022.46094,-0.19847,-0.37405,0.32824,40.65000,-21.75000,169.35001,327.63672,248.53516,821.77734,64.54962,-20.24427,32.86259,2.10000,-7.50000,107.10000,82.03125,-16.60156,1035.15625,-1.19084,0.17557,1.35115,-7.05000,-54.30000,108.15000,
5855929,115,95,77,6.83594,-2.44141,1023.43750,1.90840,-3.29771,0.69466,39.75000,-20.85000,170.85001,318.84766,354.49219,883.78906,51.02290,-24.56489,37.07634,0.60000,-6.30000,108.60000,63.96484,2.44141,1001.95312,1.41221,1.22137,-0.06107,-6.60000,-55.35000,107.40000,
5860934,110,95,75,0.97656,-11.71875,1015.13672,-1.83969,-0.77099,-2.12214,39.75000,-20.85000,170.85001,269.04297,470.21484,940.91797,25.44275,-24.03817,44.03817,0.60000,-6.30000,108.60000,86.91406,-53.22266,1025.87891,4.77099,0.17557,-1.62595,-6.60000,-54.90000,107.70000,
5865942,109,95,82,4.39453,0.00000,1023.92578,-1.19084,0.55725,-0.78626,39.90000,-23.25000,170.39999,228.02734,602.53906,1000.00000,24.00000,-23.34351,47.74809,0.60000,-6.30000,108.60000,64.45313,13.18359,1016.60156,2.27481,0.44275,-1.96183,-6.60000,-54.90000,107.70000,
5870954,109,98,86,11.71875,-11.23047,1034.66797,2.52672,-2.78626,2.49618,39.90000,-23.25000,170.39999,231.93359,797.36328,1063.96484,30.34351,-22.50382,41.28244,0.60000,-6.30000,108.60000,49.31641,21.97266,1003.90625,-0.22901,-0.89313,1.09160,-6.60000,-54.90000,107.70000,
5875976,119,94,83,-7.32422,-5.85937,1027.34375,-0.63359,-1.07634,1.80153,39.90000,-23.25000,170.39999,269.04297,756.83594,1090.33203,48.54962,-24.92366,34.30534,-1.20000,-6.15000,109.80000,90.82031,-13.18359,1007.32422,0.98473,0.41221,-0.06107,-6.45000,-52.50000,110.25000,
5880991,110,95,78,-1.46484,-5.85937,1011.23047,1.54198,0.71756,-0.92366,39.90000,-23.25000,170.39999,318.35937,700.68359,1115.23438,71.93130,-31.92366,29.24427,-1.20000,-6.15000,109.80000,54.68750,0.97656,1000.97656,-0.85496,-0.03817,-0.95420,-6.75000,-52.50000,110.25000,
5886000,111,99,77,-8.30078,1.46484,1020.50781,-1.62595,2.59542,-0.85496,42.90000,-21.90000,170.85001,311.52344,740.72266,1176.75781,55.22137,-36.91603,30.07634,-1.95000,-5.40000,110.85000,84.47266,-4.88281,1004.39453,0.00763,2.36641,0.41985,-6.75000,-53.25000,109.20000,
5891013,106,94,76,-10.25391,8.30078,1022.46094,-2.03053,0.80153,-1.75573,42.90000,-21.90000,170.85001,282.22656,788.57422,1248.53516,18.86259,-37.72519,33.41221,-1.95000,-5.40000,110.85000,43.94531,-13.18359,1012.20703,4.21374,-0.83969,0.32824,-6.75000,-53.25000,109.20000,
5896022,111,93,87,4.39453,2.44141,1023.43750,-0.26718,-0.76336,0.06870,40.95000,-22.50000,170.70000,268.55469,877.92969,1322.75391,2.31298,-38.22137,31.87023,-1.95000,-5.40000,110.85000,105.95703,-35.15625,994.62891,1.83206,0.35878,-1.37405,-6.75000,-53.25000,109.20000,
5901029,109,92,91,0.97656,-4.39453,1017.57812,-0.47328,-0.87023,-1.10687,40.95000,-22.50000,170.70000,287.10937,888.67187,1370.11719,15.82443,-27.80916,27.49618,-1.95000,-5.40000,110.85000,65.42969,-20.99609,1004.88281,1.44275,-0.30534,0.51908,-6.75000,-53.25000,109.20000,
5906042,107,94,89,0.97656,0.00000,1016.60156,0.65649,-3.33588,-1.77863,40.80000,-22.65000,170.85001,264.64844,895.99609,1387.20703,43.68702,-14.95420,26.67939,-3.30000,-5.70000,112.65000,60.05859,-40.52734,1018.55469,2.18321,-2.97710,1.90840,-6.45000,-52.95000,107.10000,
5911048,115,98,83,-6.34766,-1.95312,1025.39063,-0.16031,0.85496,-2.10687,40.80000,-22.65000,170.85001,285.64453,865.72266,1369.14063,44.09924,-7.16031,20.61832,-3.30000,-5.70000,112.65000,78.61328,1.46484,1021.48437,2.56489,1.54198,-0.71756,-6.60000,-54.60000,106.95000,
5916061,111,98,82,3.90625,-7.32422,1014.16016,0.47328,-1.24427,0.61069,41.70000,-22.95000,171.00000,290.52734,855.95703,1356.44531,25.01527,-4.70992,20.23664,-4.05000,-5.70000,113.10000,76.17188,-16.60156,1015.13672,-0.89313,-1.54198,-1.17557,-6.60000,-54.60000,106.95000,
5921073,115,92,87,-6.83594,12.20703,1022.94922,1.29771,-0.65649,3.66412,41.70000,-22.95000,171.00000,302.24609,821.77734,1355.46875,16.13741,-8.29771,17.61832,-4.05000,-5.70000,113.10000,46.38672,-24.90234,1016.60156,1.17557,3.18321,-3.74046,-6.60000,-54.60000,106.95000,
5926081,108,95,83,-9.27734,8.78906,1018.55469,-0.57252,-1.21374,4.35878,41.70000,-22.95000,171.00000,313.47656,757.81250,1353.02734,22.19847,-6.29008,11.74809,-4.80000,-4.65000,112.65000,68.35938,-15.62500,1013.67187,-1.16794,1.13740,-1.55725,-7.50000,-54.00000,109.20000,
5931088,110,92,85,3.41797,-4.88281,1029.29688,1.02290,-2.19847,-1.06870,41.70000,-22.95000,171.00000,294.92187,678.22266,1369.14063,36.58015,-4.61832,13.87786,-4.80000,-4.65000,112.65000,67.38281,-16.60156,1033.69141,-2.16031,3.64885,1.82443,-6.75000,-53.55000,108.90000,
5936097,107,95,85,-2.44141,3.41797,1022.46094,-1.74046,0.46565,-0.88550,40.80000,-21.60000,169.80000,249.51172,652.34375,1376.95313,31.88550,5.52672,16.54198,-4.80000,-4.65000,112.65000,69.33594,-16.60156,1028.32031,0.64122,1.99237,1.19084,-6.75000,-53.55000,108.90000,
5941103,109,94,87,-4.39453,6.83594,1027.34375,-1.53435,1.86260,1.08397,40.80000,-21.60000,169.80000,192.87109,671.38672,1395.99609,13.79389,15.83969,18.98473,-4.80000,-4.65000,112.65000,61.03516,-20.50781,1034.66797,0.12214,-1.51145,-1.94656,-6.75000,-53.55000,108.90000,
5946103,111,94,83,5.85937,-5.85937,1022.46094,1.21374,-1.29008,0.55725,40.95000,-22.95000,171.00000,119.14063,738.28125,1364.74609,4.67176,29.48092,20.25191,-5.10000,-3.45000,113.40000,72.75391,-10.25391,1037.59766,1.55725,-1.08397,-1.35115,-6.15000,-53.40000,107.40000,
5951112,109,93,87,-11.23047,7.81250,1021.97266,1.44275,-0.74046,-0.36641,40.95000,-22.95000,171.00000,76.66016,768.55469,1310.54688,14.00000,42.17557,18.96183,-5.10000,-3.45000,113.40000,61.03516,-20.01953,1013.67187,0.93130,0.36641,0.06107,-7.35000,-55.65000,107.40000,
5956117,111,93,83,-5.85937,-2.44141,1013.18359,-0.50382,-0.74046,-1.61832,40.80000,-21.90000,170.85001,76.66016,687.50000,1231.93359,35.74046,48.70229,11.03817,-6.30000,-4.65000,112.35000,74.21875,-25.87891,1009.76562,-0.06107,2.79389,0.41221,-7.35000,-55.65000,107.40000,
5961118,111,95,83,-18.06641,-1.46484,1021.48437,-2.40458,0.85496,-0.17557,40.80000,-21.90000,170.85001,79.10156,581.54297,1129.88281,46.06870,55.25954,5.05344,-6.30000,-4.65000,112.35000,65.42969,-15.13672,1014.64844,1.55725,0.65649,-0.52672,-7.35000,-55.65000,107.40000,
5966121,108,105,87,7.81250,-4.88281,1019.04297,0.83969,-0.20611,-0.30534,40.20000,-22.95000,171.75000,64.45313,488.28125,1022.46094,33.25954,53.05344,6.25191,-6.30000,-4.65000,112.35000,74.70703,1.46484,1030.76172,-2.35115,3.13740,-1.19084,-7.35000,-55.65000,107.40000,
5971121,112,102,83,-3.90625,1.46484,1021.97266,1.32061,-1.23664,2.04580,40.20000,-22.95000,171.75000,64.94141,422.85156,937.98828,14.73282,44.04580,4.48855,-6.30000,-4.65000,112.35000,70.80078,-1.95312,1029.78516,-0.34351,0.39695,0.48855,-7.35000,-55.65000,107.40000,
5976125,107,99,79,-10.74219,-3.41797,1028.32031,-1.09924,2.10687,-3.41985,40.20000,-22.95000,171.75000,62.50000,341.30859,884.27734,11.61069,32.41221,0.80153,-4.65000,-4.05000,114.00000,71.28906,-19.53125,1006.83594,0.01527,-1.51908,-0.09160,-6.75000,-55.05000,109.20000,
5981132,111,95,78,3.90625,5.37109,1021.97266,-0.46565,1.83969,-0.74809,40.20000,-22.95000,171.75000,22.94922,339.35547,866.21094,7.65649,18.25191,-4.49618,-4.65000,-4.05000,114.00000,85.93750,-11.71875,1014.64844,0.18321,0.69466,2.52672,-6.75000,-55.05000,109.20000,
5986150,120,97,84,-2.44141,2.92969,1027.34375,-0.54198,1.72519,-2.74046,41.85000,-23.40000,169.80000,5.37109,321.28906,894.04297,2.35115,1.48855,-9.11450,-4.20000,-3.00000,112.50000,65.91797,-33.20313,994.14062,1.06107,-0.81679,0.77099,-6.75000,-55.05000,109.20000,
5991177,109,93,85,-8.78906,-4.39453,1028.80859,0.07634,0.24427,3.70992,41.85000,-23.40000,169.80000,29.29688,242.67578,927.73437,0.61832,-8.19084,-16.69466,-4.20000,-3.00000,112.50000,73.73047,-8.78906,1010.74219,-0.71756,1.80153,-2.69466,-6.75000,-55.05000,109.20000,
5996184,105,92,83,-7.81250,3.90625,1019.04297,1.29008,-2.12977,-0.60305,39.75000,-21.60000,171.60001,49.31641,147.46094,989.25781,8.86260,-10.72519,-18.97710,-4.65000,-3.30000,112.80000,83.98438,-19.53125,1035.15625,0.74809,1.49618,1.16794,-6.90000,-53.40000,108.00000,
6001204,107,93,86,-7.81250,1.95312,1032.71484,1.19084,-0.37405,0.60305,39.75000,-21.60000,171.60001,50.78125,28.32031,1004.39453,12.77099,-0.29771,-19.33588,-4.65000,-3.30000,112.80000,66.89453,-19.04297,1009.27734,-3.58779,1.39695,-0.18321,-7.05000,-55.05000,108.90000,
6006222,108,91,83,9.76562,9.76562,1015.13672,-1.99237,-1.22901,-2.08397,41.10000,-22.35000,170.55000,31.25000,-12.20703,1002.44141,12.38168,12.28244,-6.94656,-4.65000,-3.30000,112.80000,71.77734,-11.23047,1012.20703,-1.43511,3.45802,-1.05344,-7.05000,-55.05000,108.90000,
6011238,108,95,85,-0.97656,-5.37109,1018.55469,-1.02290,1.03053,-4.22137,41.10000,-22.35000,170.55000,23.92578,40.52734,967.28516,-9.26718,20.78626,-9.00000,-4.65000,-3.30000,112.80000,77.63672,-15.13672,1010.74219,-0.05344,1.18321,-0.41221,-7.05000,-55.05000,108.90000,
6016246,107,93,83,-8.78906,-3.41797,1025.87891,0.10687,-3.35115,3.57252,41.70000,-20.70000,171.45000,75.68359,-12.20703,884.76562,-7.65649,21.06870,-10.03817,-4.80000,-3.15000,112.35000,71.77734,-13.18359,1012.20703,1.98473,1.04580,-1.80153,-6.45000,-54.30000,108.15000,
6021263,108,92,78,-13.67187,-3.41797,1025.39063,1.40458,-1.37405,-1.00000,41.70000,-20.70000,171.45000,100.58594,-73.73047,846.67969,12.37405,6.80153,-13.99237,-4.80000,-3.15000,112.35000,77.63672,-25.87891,1020.50781,-0.41985,3.26718,-1.18321,-7.05000,-54.75000,108.60000,
6026273,117,93,80,-12.20703,0.97656,1034.17969,-0.02290,-0.75573,0.76336,41.70000,-20.70000,171.45000,117.18750,-158.20312,830.07812,20.30534,-7.03053,-20.00763,-3.90000,-1.05000,113.25000,66.89453,-15.13672,1021.48437,-0.77099,1.90840,-0.01527,-7.05000,-54.75000,108.60000,
6031287,107,94,79,-5.37109,0.48828,1022.94922,-2.71756,-0.67176,-0.72519,41.70000,-20.70000,171.45000,105.95703,-187.01172,880.85937,1.58015,-22.66412,-13.79389,-3.90000,-1.05000,113.25000,79.10156,-34.66797,1017.08984,-0.29771,-0.91603,0.39695,-7.05000,-54.75000,108.60000,
6036303,110,93,83,-2.92969,-10.74219,1018.06641,-1.35115,0.76336,-1.61069,41.10000,-21.15000,171.14999,86.42578,-150.39062,976.56250,-24.33588,-35.60305,-18.67175,-3.90000,-1.05000,113.25000,70.31250,-10.74219,1018.06641,1.16794,-0.82443,-0.33588,-6.60000,-55.35000,107.70000,
6041318,114,91,77,-10.74219,0.48828,1024.90234,-1.32061,4.06107,0.47328,41.10000,-21.15000,171.14999,61.52344,-167.96875,1058.59375,-27.82443,-30.32825,-16.70229,-3.90000,-1.05000,113.25000,70.31250,-11.71875,1015.62500,-1.75573,-1.34351,0.66412,-6.45000,-53.55000,107.85000,
6046325,110,99,82,-9.27734,4.39453,1006.83594,1.93893,-2.54962,-0.77863,40.05000,-21.60000,170.10001,69.82422,-173.82812,1123.04688,-2.45802,-21.98473,-10.87023,-3.90000,-1.05000,112.20000,82.03125,-25.39063,1003.90625,-0.67176,-1.58015,-1.09160,-6.45000,-53.55000,107.85000,
6051334,117,103,78,-12.20703,13.67187,1024.41406,0.25191,-0.77099,-1.40458,40.05000,-21.60000,170.10001,48.33984,-196.28906,1142.08984,13.01527,-5.94656,-7.90840,-3.90000,-1.05000,112.20000,76.66016,-27.83203,1027.83203,-2.61069,1.70229,-0.51145,-6.45000,-53.55000,107.85000,
6056344,110,99,83,-0.48828,-2.44141,1024.41406,-2.24427,1.48092,-1.93130,40.80000,-22.65000,171.14999,37.59766,-208.49609,1126.95313,7.18321,11.36641,-7.98473,-4.50000,-1.95000,112.35000,74.21875,-7.32422,1002.44141,-0.59542,1.89313,-4.09160,-6.45000,-53.55000,107.85000,
6061360,109,95,79,-13.67187,-5.37109,1032.22656,-2.42748,0.34351,-3.05344,40.80000,-22.65000,171.14999,48.82813,-210.93750,1082.03125,-1.77863,18.39695,-4.25954,-3.90000,-2.55000,111.75000,74.21875,-23.92578,1030.76172,0.86260,3.88550,2.01527,-6.45000,-53.55000,107.85000,
6066375,115,101,83,5.85937,-3.41797,1025.87891,0.60305,-2.31298,2.69466,40.80000,-22.65000,171.14999,66.40625,-184.08203,995.60547,-2.50382,21.42748,-6.00000,-3.90000,-2.55000,111.75000,77.63672,-19.04297,1014.16016,-1.73282,3.96947,-2.02290,-6.45000,-55.50000,108.90000,
6071389,116,93,83,7.81250,7.32422,1026.36719,0.77863,-1.45038,2.08397,40.80000,-22.65000,171.14999,61.52344,-229.98047,945.31250,5.03817,13.61832,-4.35115,-3.90000,-2.55000,111.75000,73.73047,-18.06641,1020.50781,0.19847,0.30534,-2.17557,-6.45000,-55.50000,108.90000,
6076399,108,94,81,8.78906,4.88281,1010.25391,0.91603,-1.65649,3.16031,40.80000,-22.35000,169.05000,66.89453,-219.72656,909.66797,10.70229,2.06870,-6.25954,-3.90000,-2.55000,111.75000,71.77734,-7.81250,1009.27734,0.36641,-0.89313,-0.94656,-6.45000,-55.50000,108.90000,
6081409,109,94,77,-1.95312,-6.83594,1013.18359,-0.47328,1.45802,0.01527,40.05000,-23.40000,171.89999,41.99219,-184.57031,913.57422,-2.11450,-12.67939,-7.29771,-4.50000,-2.55000,111.75000,76.17188,-18.55469,1011.23047,-0.02290,-1.70992,-1.12214,-6.45000,-55.50000,108.90000,
6086417,111,95,77,6.83594,9.27734,1027.83203,-1.83206,0.71756,0.67176,40.05000,-23.40000,171.89999,16.11328,-135.25391,989.25781,-12.61832,-23.75573,-7.69466,-4.50000,-1.20000,111.90000,69.33594,-12.20703,1006.83594,0.70229,0.19084,0.60305,-7.05000,-55.05000,107.85000,
6091432,107,97,83,4.88281,1.95312,1022.94922,-0.27481,-2.64885,3.45802,40.80000,-20.85000,170.85001,21.97266,-132.32422,1076.66016,-17.09160,-30.55725,-12.77099,-4.05000,-1.20000,111.60000,60.05859,-4.39453,1014.64844,2.05344,0.02290,-0.43511,-7.65000,-53.40000,106.65000,
6096441,111,95,79,-1.46484,-2.92969,1017.57812,-1.74809,-1.44275,-0.77863,40.80000,-20.85000,170.85001,58.10547,-113.28125,1178.22266,-4.35115,-30.16794,-16.49618,-4.05000,-1.20000,111.60000,62.50000,-11.71875,1017.57812,0.61832,0.24427,1.54962,-7.65000,-53.40000,106.65000,
6101455,111,98,81,-7.81250,-6.83594,1024.90234,-1.29771,-0.67939,0.99237,40.50000,-22.65000,171.60001,68.84766,-188.96484,1211.91406,9.30534,-19.35878,-11.33588,-4.05000,-1.20000,111.60000,77.14844,-20.01953,1023.92578,-3.16794,0.95420,0.38168,-7.65000,-53.40000,106.65000,
6106466,107,93,82,0.97656,-1.95312,1014.64844,-1.47328,-1.62595,-1.64885,40.50000,-22.65000,171.60001,68.35938,-198.24219,1224.60938,9.40458,-1.95420,-6.47328,-4.05000,-1.20000,111.60000,64.94141,-22.46094,1014.16016,-0.91603,0.77099,-0.97710,-7.50000,-54.75000,107.10000,
6111476,108,98,78,-17.57813,7.81250,1030.76172,-0.07634,1.94656,-2.40458,40.50000,-22.65000,171.60001,46.38672,-132.81250,1198.73047,-9.07634,6.88550,-0.79389,-4.95000,-1.50000,113.55000,66.40625,-13.18359,1024.41406,-1.15267,0.33588,0.16794,-6.15000,-54.15000,108.45000,
6116486,119,98,78,-1.95312,-5.37109,1025.39063,0.03817,-0.31298,-0.10687,40.50000,-22.65000,171.60001,51.75781,-87.40234,1162.59766,-20.26718,21.46565,-1.06870,-4.95000,-1.50000,113.55000,75.19531,-14.16016,1019.53125,-1.93130,0.95420,-2.52672,-6.15000,-54.15000,108.45000,
6121492,109,93,77,-6.34766,3.41797,1013.67187,0.80916,-1.80916,3.72519,39.90000,-22.50000,171.45000,37.59766,-63.47656,1096.67969,-7.15267,20.63359,1.67939,-4.20000,-2.25000,113.25000,70.80078,-4.88281,1006.83594,1.94656,0.89313,-1.12977,-6.15000,-54.15000,108.45000,
