Timestamp (uS),IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU3_AccX,IMU3_AccY,IMU3_AccZ
1166181,-29.29688,-5.37109,1042.48047,-9.76562,-10.74219,1022.94922,-9.76562,-58.10547,1014.64844
1171181,-27.34375,-14.64844,1035.15625,-7.8125,0.0,1017.08984,0.0,-55.17578,1020.01953
1176175,-8.30078,-35.15625,1027.83203,-17.08984,4.88281,1021.48437,-5.37109,-72.75391,1023.92578
1181177,-10.74219,-28.80859,1016.11328,-18.55469,8.78906,1022.46094,-4.39453,-64.94141,1010.25391
1186178,-25.39063,63.96484,1005.37109,-7.32422,2.44141,1028.32031,-3.41797,-60.54688,1003.90625
1191178,-20.01953,61.03516,1053.22266,13.67187,2.92969,1023.4375,-4.39453,-78.61328,1026.36719
1196181,-4.88281,-53.71094,1059.57031,-9.27734,0.48828,1017.57812,-8.30078,-60.54688,1025.87891
1201181,-78.61328,-75.68359,1018.06641,-14.64844,2.92969,1016.60156,-6.34766,-66.89453,1018.06641
1206181,3.90625,-57.12891,1007.8125,-11.23047,-1.95312,1018.06641,-12.20703,-54.19922,1018.06641
1211181,24.90234,-20.99609,955.07812,-13.18359,-1.46484,1019.04297,-14.64844,-78.125,1014.16016
1216181,-33.69141,10.74219,924.31641,-7.32422,0.48828,1014.16016,-17.08984,-69.33594,1018.06641
1221181,-6.83594,3.41797,1094.72656,-10.25391,-2.44141,1019.04297,-4.39453,-62.01172,1020.01953
1226181,-149.90234,120.11719,1035.15625,-8.78906,2.44141,1011.23047,-1.46484,-66.89453,1023.92578
1231181,-31.25,260.25391,1013.18359,-13.67187,-4.88281,1015.625,-7.32422,-56.64063,1007.32422
1236181,-20.01953,282.22656,1090.82031,-13.18359,-7.32422,1026.36719,-16.11328,-72.75391,1035.15625
1241181,-1.46484,13.18359,986.32812,-8.78906,6.34766,1013.67187,-1.46484,-66.40625,1027.34375
1246181,31.73828,-107.91016,1051.26953,-10.74219,-7.32422,1010.25391,-12.69531,-69.82422,1015.625
1251181,3.90625,-34.66797,1056.15234,2.92969,1.95312,1013.18359,-6.34766,-64.94141,1018.55469
1256181,-58.10547,-29.29688,1034.66797,-9.27734,11.23047,1018.06641,1.46484,-58.59375,1017.08984
1261181,-31.25,-12.69531,1016.11328,-16.60156,8.30078,1014.64844,-7.8125,-58.10547,1014.16016
1266181,6.83594,46.38672,1031.25,-1.95312,-5.85937,1022.94922,0.0,-50.78125,1011.23047
1271179,28.80859,48.33984,1021.48437,-5.85937,-1.95312,1016.60156,-13.18359,-60.54688,1019.53125
1276179,-16.11328,-67.38281,1009.76562,-7.8125,3.90625,1021.97266,-1.46484,-70.3125,1012.69531
1281178,32.22656,11.23047,1031.73828,0.48828,-3.90625,1008.78906,-1.95312,-64.94141,1026.85547
1286451,20.50781,-31.25,1036.62109,-14.64844,2.44141,1022.46094,-5.85937,-62.01172,1015.13672
1291465,46.38672,30.27344,1016.60156,-6.34766,-4.88281,1025.39063,-8.78906,-51.26953,1022.46094
1296470,25.87891,56.64063,1028.32031,-9.76562,6.83594,1016.60156,-7.8125,-72.26563,1022.46094
1301479,-2.44141,30.27344,1023.92578,-12.20703,2.92969,1020.01953,0.0,-79.10156,1009.76562
1306488,14.64844,-9.27734,1022.94922,-3.90625,-2.92969,1013.67187,-10.74219,-54.6875,1021.48437
1311495,-25.87891,10.25391,1043.45703,-4.39453,1.95312,1012.20703,-7.8125,-67.87109,1008.30078
1316504,33.20313,-82.51953,1009.76562,1.46484,3.90625,1025.87891,-3.41797,-50.29297,999.02344
1321509,83.00781,-4.39453,1025.87891,-8.78906,12.20703,1021.97266,0.97656,-72.75391,1027.34375
1326509,-74.70703,59.57031,1082.03125,-13.18359,9.76562,1016.60156,-3.41797,-65.91797,1032.71484
1331511,-18.06641,103.02734,989.25781,-13.67187,3.90625,1018.55469,1.46484,-70.3125,1030.76172
1336512,-24.90234,75.19531,1004.39453,-4.88281,-1.46484,1024.90234,-7.32422,-63.96484,1017.08984
1341518,-34.66797,4.88281,1081.54297,-19.53125,5.85937,1009.76562,-11.23047,-58.59375,1016.60156
1346528,-3.41797,-91.30859,1065.91797,-2.92969,-6.83594,1015.625,2.44141,-56.64063,1029.78516
1351535,-21.97266,12.20703,978.51562,-19.53125,-0.48828,1021.48437,-10.74219,-58.59375,1032.22656
1356544,-64.94141,85.44922,1008.78906,-2.44141,2.92969,1002.92969,1.95312,-63.96484,1012.69531
1361552,52.73438,39.0625,989.74609,-16.11328,-4.88281,1007.32422,4.88281,-66.89453,1015.13672
1366570,-38.08594,-13.18359,1148.4375,-17.57813,-4.88281,1012.69531,-6.83594,-63.96484,1011.71875
1371583,36.62109,7.8125,930.17578,-22.94922,0.0,1020.01953,-8.30078,-62.98828,1023.92578
1376592,7.8125,-16.11328,1187.5,-10.25391,0.0,1018.06641,-13.18359,-73.73047,1020.99609
1381592,14.64844,19.04297,1169.43359,-13.67187,0.48828,1014.64844,-6.34766,-66.40625,1020.50781
1386594,27.83203,-4.88281,1045.41016,1.95312,4.39453,1014.16016,-8.30078,-62.5,1015.13672
1391596,100.09766,90.82031,560.54687,-4.88281,5.85937,1018.06641,-15.13672,-59.08203,1016.11328
1396598,-45.41016,-130.85937,1001.95312,-17.08984,7.8125,1006.34766,-7.8125,-60.54688,1020.50781
1401597,-64.94141,41.99219,1109.375,-0.97656,-3.90625,1018.06641,-16.11328,-66.89453,1021.48437
1406604,-75.68359,-70.3125,1199.21875,-13.67187,-0.97656,1014.16016,-7.8125,-55.17578,1019.53125
1411610,-47.36328,-185.54687,1221.67969,-10.74219,-7.8125,1023.4375,-4.88281,-65.91797,1011.23047
1416611,-72.75391,-86.91406,1110.83984,-8.78906,0.97656,1012.20703,-6.34766,-66.89453,1030.76172
1421614,-89.35547,-378.90625,1069.33594,-10.25391,3.90625,1008.78906,-7.8125,-62.5,1020.50781
1426616,-11.71875,-122.07031,1004.39453,4.88281,-10.25391,1012.20703,-4.39453,-59.57031,1038.08594
1431616,25.39063,-104.00391,1021.97266,-13.18359,1.46484,1032.71484,-18.06641,-65.91797,1021.48437
1436619,-141.60156,-114.74609,1029.78516,-9.76562,4.88281,1020.01953,-19.53125,-63.96484,1024.41406
1441627,-70.3125,-258.30078,1070.80078,-16.60156,19.53125,1014.64844,0.48828,-69.82422,1018.06641
1446636,-109.375,-229.98047,1104.98047,-10.74219,2.92969,1025.39063,-6.83594,-61.52344,1018.55469
1451658,-119.62891,-331.54297,1001.95312,-9.76562,-5.37109,1013.67187,-4.88281,-55.17578,1021.97266
1456674,-17.08984,-239.25781,1080.07813,-6.34766,4.88281,1013.18359,-19.04297,-67.87109,1017.08984
1461680,-91.79688,-364.25781,985.83984,-13.67187,-6.83594,1035.15625,-12.69531,-69.33594,1022.46094
1466687,8.30078,-402.83203,961.42578,-11.23047,-2.92969,1017.57812,-31.25,-62.5,1025.39063
1471700,-62.5,-200.68359,1018.55469,-15.625,6.34766,1013.67187,-17.57813,-64.94141,1019.04297
1476704,-122.55859,-558.10547,1037.59766,-21.97266,0.0,1014.64844,-10.25391,-65.42969,1020.99609
1481708,25.39063,-275.39062,1154.78516,-9.76562,-3.41797,1014.16016,-2.92969,-60.54688,1018.55469
1486719,-86.42578,-574.21875,846.67969,-12.20703,6.34766,1007.32422,-13.18359,-62.5,1019.53125
1491725,-105.95703,-709.47266,1256.34766,-12.20703,9.76562,1022.94922,-4.88281,-60.54688,1009.27734
1496733,29.29688,-446.28906,562.98828,-8.30078,-4.88281,1028.80859,-19.04297,-75.68359,1028.32031
1501745,22.94922,-517.08984,645.99609,-7.8125,-7.32422,1018.06641,25.87891,-67.38281,1019.04297
1506755,65.42969,-505.37109,1274.41406,3.41797,-7.32422,1013.67187,-1.95312,-61.03516,1019.04297
1511763,-133.78906,-784.66797,858.39844,-13.18359,-4.88281,1011.23047,13.18359,-63.96484,1019.53125
1516770,-111.81641,-1158.20313,1035.15625,-6.34766,-14.64844,1024.90234,-7.32422,-61.52344,1022.46094
1521773,-223.14453,-1710.44922,1836.91406,-1.46484,1.46484,1009.76562,-6.34766,-53.22266,1016.60156
1526775,75.68359,-117.67578,-11.23047,-6.34766,0.97656,1022.94922,-8.78906,-59.08203,1025.39063
1531783,-239.25781,-1641.60156,1680.66406,1.95312,6.83594,1009.76562,-1.46484,-69.33594,1023.4375
1536789,-12.20703,-459.96094,277.34375,-9.27734,-6.83594,1021.97266,-10.74219,-59.57031,1035.15625
1541788,-7.32422,-1091.30859,1299.31641,-10.25391,-2.44141,1024.41406,-16.11328,-69.33594,1026.36719
1546797,-38.57422,-592.77344,346.19141,-17.57813,-3.41797,1011.71875,-1.95312,-55.17578,1018.06641
1551803,-83.49609,-936.52344,535.64453,-5.85937,17.57813,1019.53125,-14.16016,-67.38281,1015.625
1556803,-49.80469,-847.65625,688.96484,-13.18359,-11.71875,1023.4375,-2.92969,-62.5,1024.90234
1561802,-46.38672,-793.94531,765.625,-8.78906,-3.90625,1016.11328,-7.8125,-62.98828,1017.57812
1566803,-74.70703,-853.02734,738.76953,-0.48828,0.0,1023.4375,-6.83594,-73.73047,1019.53125
1571806,-84.96094,-902.83203,623.04687,-28.32031,2.92969,1019.53125,-4.39453,-63.47656,1023.4375
1576806,-43.45703,-906.73828,545.41016,-18.06641,-5.85937,1020.50781,-16.60156,-70.80078,1021.48437
1581806,-26.36719,-836.42578,477.53906,-8.78906,-1.95312,1004.88281,-7.32422,-68.84766,1018.55469
1586806,-16.11328,-862.79297,445.80078,3.41797,-1.95312,1014.16016,-2.44141,-62.5,1012.69531
1591807,-30.27344,-880.85937,443.35937,-2.44141,1.95312,1013.18359,4.39453,-69.33594,1014.64844
1596807,-64.94141,-921.38672,449.21875,-6.34766,-8.78906,1012.20703,-11.23047,-60.54688,1031.73828
1601806,-51.26953,-944.82422,467.77344,-2.44141,0.0,1026.85547,-11.23047,-54.19922,1014.64844
1606805,-11.23047,-890.625,455.56641,-11.23047,-14.64844,1017.08984,-3.90625,-69.82422,1019.53125
1611807,5.85937,-868.65234,448.24219,-17.57813,0.97656,1023.4375,-4.88281,-65.42969,1018.55469
1616807,-4.88281,-836.42578,431.64062,-4.39453,4.88281,1005.37109,1.46484,-77.14844,1017.57812
1621807,9.76562,-842.28516,401.36719,11.71875,-10.25391,1017.08984,-1.95312,-64.94141,1016.11328
1626807,-0.48828,-804.19922,357.91016,-5.37109,5.85937,1016.11328,-9.27734,-66.40625,1023.4375
1631807,-10.74219,-823.24219,328.61328,-12.20703,0.97656,1008.78906,3.90625,-63.96484,1029.29688
1636807,-20.99609,-818.84766,311.52344,-3.90625,1.95312,1017.57812,4.88281,-62.5,1026.36719
1641810,47.36328,-566.40625,237.79297,-3.41797,6.34766,1008.78906,0.48828,-71.77734,1027.34375
1646814,-28.80859,-791.01562,262.69531,-11.71875,7.8125,1014.64844,8.30078,-71.28906,1040.03906
1651817,2.44141,-964.35547,315.91797,-10.74219,-8.30078,1020.99609,-3.90625,-58.10547,1021.97266
1656836,27.83203,-833.98437,316.89453,-7.32422,3.90625,1032.71484,-6.34766,-67.38281,1010.25391
1661861,-32.71484,-879.39453,349.12109,-9.27734,1.46484,1016.11328,-10.74219,-63.96484,1023.4375
1666869,-32.22656,-939.94141,321.77734,-6.34766,16.11328,1013.18359,-3.41797,-56.15234,1025.39063
1671881,-17.57813,-852.05078,252.92969,-2.44141,-6.34766,1015.625,-10.25391,-73.24219,1030.76172
1676897,-24.90234,-895.01953,223.14453,-13.18359,10.25391,1017.08984,-9.27734,-57.12891,1019.04297
1681912,-62.5,-1062.98828,265.13672,-6.83594,-3.90625,1006.34766,-8.30078,-57.12891,1019.53125
1686926,-48.33984,-1143.55469,300.78125,-13.18359,2.44141,1023.4375,-20.99609,-74.21875,1029.29688
1691933,-49.80469,-1008.30078,296.38672,0.97656,-1.46484,1017.57812,-12.20703,-61.52344,1026.85547
1696941,-54.6875,-946.77734,307.12891,-11.23047,4.39453,1012.69531,-11.23047,-55.17578,1013.67187
1701952,-47.85156,-953.61328,304.6875,-5.37109,1.46484,1010.25391,-6.34766,-60.54688,1018.06641
1706960,-31.25,-967.77344,282.22656,-12.20703,4.39453,1020.99609,-10.25391,-51.75781,1009.27734
1711978,-17.08984,-923.33984,237.30469,-8.78906,-5.85937,1025.39063,-11.23047,-67.38281,1015.13672
1716993,-8.78906,-903.32031,211.91406,-6.83594,5.37109,1019.04297,-15.625,-76.66016,1021.97266
1722004,-0.48828,-925.78125,202.63672,-3.90625,-1.46484,1005.37109,-15.625,-70.3125,1014.64844
1727015,-12.20703,-951.66016,203.125,-7.32422,9.76562,1014.16016,-1.95312,-62.98828,1022.94922
1732029,-53.22266,-996.58203,246.58203,-2.92969,-4.39453,1015.625,-14.64844,-66.89453,1012.20703
1737044,-41.01563,-1002.44141,262.20703,-8.30078,7.32422,1005.37109,-5.85937,-62.98828,1034.66797
1742058,-31.25,-1006.34766,293.45703,-18.55469,9.27734,1019.53125,-9.76562,-61.03516,1020.50781
1747070,-44.43359,-1017.57812,286.13281,-8.30078,3.90625,1007.8125,-4.88281,-57.61719,1026.85547
1752083,-47.85156,-1002.92969,266.60156,-11.71875,5.37109,1020.01953,-12.69531,-64.94141,999.51172
1757092,-62.5,-1044.92188,259.76562,-4.39453,5.37109,1009.76562,-1.95312,-75.19531,1013.18359
1762101,-57.12891,-1049.31641,238.28125,-20.01953,8.30078,1012.20703,-2.44141,-53.22266,1020.50781
1767117,-28.32031,-1056.15234,231.93359,-9.27734,2.92969,1011.71875,9.76562,-67.38281,1024.90234
1772126,-30.27344,-1034.66797,247.55859,-9.76562,0.48828,1016.11328,-7.8125,-70.80078,1026.85547
1777140,-30.76172,-1015.625,259.76562,-10.74219,3.41797,1016.60156,-12.20703,-62.98828,1017.57812
1782149,-22.94922,-1010.74219,266.11328,-8.78906,-8.78906,1012.69531,-10.74219,-65.91797,1021.97266
1787161,-11.23047,-1001.95312,280.27344,-11.71875,-3.41797,1014.16016,0.48828,-63.96484,1018.06641
1792172,-9.76562,-1018.06641,258.30078,-13.67187,5.85937,1017.08984,4.88281,-59.57031,1032.22656
1797177,1.46484,-1015.625,274.90234,-18.06641,7.32422,1009.76562,-4.88281,-63.47656,1018.06641
1802179,-10.74219,-1029.78516,270.01953,-2.92969,6.34766,1020.01953,-9.27734,-75.19531,1021.48437
1807182,1.95312,-1010.25391,261.71875,-11.23047,-4.39453,1024.90234,-8.78906,-70.3125,1016.60156
1812182,22.46094,-965.33203,259.76562,-12.69531,6.83594,1020.50781,-5.85937,-61.03516,1025.87891
1817183,28.32031,-961.91406,262.20703,-6.83594,-16.11328,1011.23047,-3.90625,-58.59375,1016.11328
1822189,31.73828,-958.49609,271.48437,-10.74219,6.83594,1026.36719,-5.85937,-69.82422,1000.97656
1827196,21.48438,-977.05078,248.53516,-7.32422,-1.46484,1024.41406,-5.37109,-62.5,1013.67187
1832196,-3.90625,-997.07031,247.07031,-9.27734,9.27734,1013.18359,-4.39453,-66.89453,1019.53125
1837196,-15.625,-1000.0,238.28125,-7.8125,-3.90625,1023.4375,-1.46484,-63.96484,1020.01953
1842195,-4.88281,-1024.41406,230.95703,-6.34766,-7.32422,1020.01953,12.69531,-62.98828,1022.94922
1847195,-21.48438,-1035.64453,234.86328,-11.23047,13.18359,1011.23047,-14.64844,-72.26563,1018.55469
1852196,-30.27344,-1027.83203,248.04687,-1.46484,-1.46484,1019.04297,9.27734,-74.21875,1016.11328
1857195,-19.04297,-1021.97266,250.48828,-12.69531,-11.23047,1018.06641,-4.88281,-51.75781,1023.4375
1862195,-14.64844,-1031.73828,249.02344,-7.32422,0.48828,1015.625,-15.625,-75.68359,1023.92578
1867196,-51.75781,-1035.64453,256.83594,-20.99609,1.95312,1008.78906,-2.92969,-63.96484,1031.73828
1872195,-30.76172,-1033.20313,246.09375,-1.95312,-6.34766,1018.55469,-7.8125,-65.91797,1017.08984
1877196,-14.16016,-1035.64453,260.25391,-7.8125,-3.41797,999.51172,-8.78906,-65.91797,1025.39063
1882195,-14.16016,-1052.24609,268.06641,-13.67187,6.34766,1013.67187,-1.46484,-74.70703,1026.36719
1887201,-12.20703,-1036.13281,260.74219,1.46484,-3.41797,1025.87891,1.46484,-65.91797,1019.53125
1892201,-12.20703,-981.93359,242.67578,-18.55469,-10.25391,1020.50781,9.76562,-79.10156,1008.78906
1897201,-18.06641,-1009.27734,247.07031,0.48828,6.34766,1014.16016,-6.83594,-65.91797,1015.625
1902200,-12.69531,-1010.25391,236.81641,-7.8125,2.92969,1020.99609,-6.83594,-53.22266,1021.97266
1907201,-6.34766,-1003.90625,230.46875,-16.11328,7.8125,1016.11328,-11.71875,-66.40625,1022.94922
1912201,-32.71484,-1011.23047,221.19141,-5.85937,7.32422,1024.90234,-12.20703,-63.47656,1013.67187
1917201,-17.08984,-1025.39063,243.65234,1.46484,4.39453,1023.92578,-14.64844,-59.57031,1010.74219
1922201,-2.44141,-1011.71875,250.0,-7.8125,-1.46484,1016.60156,12.20703,-74.70703,1027.34375
1927201,-15.625,-993.65234,240.23437,0.48828,4.39453,1015.13672,-10.25391,-56.64063,1023.4375
1932201,-20.50781,-1008.78906,250.97656,-9.27734,-3.41797,1019.04297,-14.16016,-65.42969,1013.67187
1937201,-38.57422,-999.51172,233.39844,-18.55469,1.46484,1010.74219,-18.06641,-69.82422,1013.18359
1942200,-15.13672,-1007.32422,234.375,-9.76562,-2.44141,1014.64844,-12.20703,-63.47656,1020.01953
1947201,-21.48438,-1015.13672,240.23437,-4.88281,6.83594,1021.97266,-8.30078,-65.42969,1005.37109
1952201,1.95312,-1016.60156,263.18359,-11.23047,-1.95312,1015.13672,-11.23047,-62.01172,1019.04297
1957201,5.85937,-988.76953,274.41406,-3.41797,-5.37109,1023.4375,-13.18359,-67.87109,1011.23047
1962200,13.67187,-987.79297,293.45703,-4.88281,6.34766,1020.01953,-3.90625,-61.03516,1023.92578
1967201,40.03906,-958.00781,317.87109,-3.90625,0.0,1024.90234,-12.69531,-60.05859,1010.25391
1972197,19.53125,-923.82812,308.10547,-7.8125,-7.8125,1018.55469,-9.27734,-61.03516,1011.71875
1977196,44.92188,-952.14844,303.71094,-8.30078,-3.90625,1007.32422,0.0,-72.75391,1020.01953
1982192,52.73438,-967.28516,310.05859,-11.71875,0.48828,1013.67187,-3.90625,-72.75391,1016.60156
1987200,2.44141,-979.00391,294.92187,-14.64844,-3.41797,1011.23047,0.48828,-71.77734,1020.01953
1992200,14.64844,-997.55859,304.19922,-14.16016,14.16016,1016.60156,-15.13672,-54.6875,1019.53125
1997200,-8.78906,-1013.18359,318.35937,1.95312,2.92969,1018.55469,-12.69531,-59.08203,1010.25391
2002201,7.32422,-1026.36719,325.19531,-10.25391,3.90625,1028.80859,-7.32422,-64.94141,1020.99609
2007200,-20.01953,-1033.20313,323.24219,-7.32422,1.95312,1017.08984,-12.20703,-53.22266,1022.94922
2012200,18.06641,-999.51172,338.37891,-7.32422,14.16016,1015.13672,4.88281,-67.38281,1021.48437
2017200,-2.92969,-1017.57812,335.44922,3.41797,9.27734,1014.64844,-10.74219,-64.45313,1027.34375
2022199,-39.55078,-1029.29688,345.21484,-7.32422,13.67187,1020.01953,-11.71875,-58.10547,1023.4375
2027200,-53.22266,-1060.05859,362.30469,-9.27734,5.37109,1008.30078,-15.13672,-53.22266,1004.88281
2032200,-62.98828,-1062.5,350.09766,-12.20703,15.13672,1028.80859,-3.90625,-57.61719,1001.95312
2037199,-54.6875,-1062.5,344.23828,-13.67187,7.8125,1014.16016,-4.39453,-75.19531,1013.67187
2042199,-42.48047,-1093.26172,358.39844,-18.06641,1.46484,1018.06641,-4.88281,-59.57031,1025.87891
2047199,-31.25,-1086.42578,373.53516,-0.48828,2.92969,1006.34766,-3.90625,-65.42969,1027.83203
2052200,-32.71484,-1061.52344,402.34375,-4.39453,-8.30078,1013.18359,-5.37109,-69.33594,1019.53125
2057199,-35.15625,-1039.55078,396.97266,-5.37109,6.83594,1025.87891,8.30078,-62.5,1012.20703
2062199,-12.69531,-1011.71875,395.99609,-3.41797,-8.30078,1016.11328,2.92969,-66.89453,1026.85547
2067199,3.41797,-990.23437,371.09375,-3.41797,-4.39453,1027.34375,10.74219,-66.89453,1029.78516
2072200,33.69141,-950.68359,357.91016,1.95312,4.39453,1010.74219,-4.39453,-54.6875,1012.20703
2077200,-0.48828,-905.27344,326.66016,-9.76562,-7.32422,1005.37109,4.39453,-79.58984,1026.36719
2082199,-0.97656,-909.66797,310.54687,6.34766,2.44141,1018.06641,-14.64844,-71.28906,1019.53125
2087199,5.85937,-941.89453,312.98828,-11.23047,5.85937,1014.16016,-2.92969,-62.5,1024.41406
2092200,5.37109,-987.79297,401.85547,-3.90625,6.83594,1018.55469,-12.69531,-75.68359,1026.36719
2097200,-10.25391,-850.09766,394.53125,-6.83594,-0.48828,1023.92578,-11.71875,-53.22266,1025.39063
2102199,-17.08984,-802.73437,378.41797,-18.55469,-1.95312,1016.60156,-8.78906,-62.5,1003.90625
2107200,-51.26953,-871.09375,323.73047,-15.13672,-9.76562,1024.90234,-6.83594,-67.87109,1016.11328
2112199,-60.05859,-943.84766,293.45703,-5.85937,-5.37109,1017.57812,-12.69531,-65.91797,1014.64844
2117200,-104.00391,-958.00781,270.99609,-10.74219,-8.30078,1019.53125,6.34766,-66.40625,1020.99609
2122200,-105.46875,-989.74609,295.41016,-17.08984,3.41797,1015.625,-4.88281,-59.57031,1014.16016
2127199,-142.08984,-1010.25391,328.125,-7.32422,-2.92969,1015.625,-6.34766,-59.57031,1020.99609
2132200,-130.85937,-1002.44141,344.23828,-16.11328,11.71875,1009.27734,-7.32422,-75.19531,1021.48437
2137200,-134.27734,-998.04687,361.32812,-26.85547,11.71875,1018.55469,10.74219,-67.38281,1029.78516
2142199,-141.11328,-989.74609,348.14453,-14.16016,-7.8125,1021.97266,-5.85937,-74.21875,1009.27734
2147200,-119.62891,-978.02734,343.75,-7.8125,11.71875,1013.67187,-13.67187,-68.84766,1009.27734
2152200,-116.69922,-937.98828,337.40234,-13.67187,-5.85937,1021.48437,-14.16016,-63.96484,1030.27344
2157200,-94.72656,-928.71094,357.42187,0.0,10.25391,1011.71875,-14.16016,-56.64063,1016.60156
2162196,-91.30859,-928.22266,378.41797,4.88281,14.16016,1021.48437,0.97656,-72.26563,1016.60156
2167196,-110.35156,-920.89844,411.13281,-9.76562,-7.8125,1007.32422,-11.23047,-57.12891,1016.60156
2172196,-116.21094,-922.36328,413.08594,0.0,0.97656,1016.60156,-16.11328,-58.59375,1017.08984
2177194,-133.78906,-937.01172,400.39062,-16.11328,4.39453,1011.23047,-1.95312,-65.42969,1011.71875
2182200,-122.55859,-932.61719,376.46484,-13.67187,5.37109,1010.25391,-4.88281,-61.52344,1015.625
2187200,-150.39062,-958.00781,352.05078,-3.90625,4.88281,1015.13672,-9.76562,-57.61719,1029.29688
2192200,-180.66406,-1001.46484,347.16797,-6.83594,-7.8125,1018.06641,-14.16016,-69.33594,1013.18359
2197201,-157.71484,-987.30469,363.76953,-13.18359,-5.85937,1025.39063,-20.99609,-65.91797,1018.55469
2202200,-147.94922,-984.375,390.13672,-3.90625,8.30078,1022.46094,-3.41797,-60.54688,1021.48437
2207200,-145.99609,-945.80078,408.69141,-7.8125,12.69531,1012.69531,-16.60156,-50.78125,1028.80859
2212201,-169.43359,-908.20312,422.36328,-18.06641,3.41797,1008.30078,-14.64844,-63.96484,1021.97266
2217201,-148.4375,-883.30078,436.03516,-9.76562,10.25391,1010.74219,-11.71875,-62.01172,1017.08984
2222200,-144.04297,-862.79297,453.125,-22.94922,7.32422,1002.92969,-2.92969,-60.05859,1016.60156
2227201,-130.37109,-842.77344,454.58984,-22.46094,20.01953,1013.18359,-16.11328,-70.80078,1029.29688
2232200,-148.4375,-819.33594,459.47266,-1.95312,11.71875,1014.16016,-2.44141,-54.19922,1033.69141
2237201,-138.18359,-811.52344,440.91797,-24.41406,16.60156,1023.4375,-6.34766,-61.03516,1017.08984
2242201,-127.44141,-781.25,462.40234,-6.83594,0.97656,1015.13672,-5.37109,-71.77734,1024.41406
2247200,-147.94922,-775.39062,490.72266,-4.88281,4.88281,1008.78906,-3.41797,-71.28906,998.53516
2252201,-141.60156,-782.71484,498.04687,-2.44141,12.69531,1026.85547,-17.08984,-62.01172,1022.94922
2257201,-170.41016,-786.13281,540.52734,-4.88281,-4.88281,1019.53125,-5.85937,-69.33594,1022.46094
2262200,-168.45703,-796.875,545.41016,-2.92969,-3.41797,1020.50781,-3.41797,-54.6875,1025.87891
2267200,-178.71094,-796.875,617.1875,-8.78906,0.97656,1007.8125,-1.95312,-64.94141,1025.87891
2272201,-176.26953,-799.31641,687.5,-4.88281,0.97656,1019.04297,-13.67187,-69.33594,1018.06641
2277201,-186.52344,-779.29687,694.82422,-11.23047,8.30078,1026.36719,-21.97266,-57.61719,1034.66797
2282200,-168.94531,-757.8125,770.99609,-20.50781,3.90625,1023.4375,0.0,-64.94141,1023.4375
2287198,-174.31641,-734.375,779.29687,-16.60156,-5.37109,1020.50781,-1.46484,-57.12891,1021.48437
2292199,-153.32031,-730.46875,822.26562,0.48828,1.46484,1020.50781,-7.8125,-68.35938,1018.55469
2297199,-147.46094,-699.21875,841.30859,-11.23047,-2.92969,1016.60156,0.97656,-56.64063,1016.60156
2302199,-145.50781,-646.97266,838.37891,-14.16016,-2.92969,1020.99609,4.39453,-68.35938,1017.08984
2307199,-168.94531,-643.55469,839.35547,-19.04297,-6.83594,1003.90625,-4.88281,-64.94141,1017.08984
2312200,-165.52734,-635.74219,780.76172,-10.25391,-3.90625,1011.71875,-1.46484,-70.3125,1008.30078
2317200,-154.78516,-621.09375,737.30469,-7.32422,-5.85937,1022.94922,-16.11328,-62.5,1026.36719
2322199,-122.07031,-613.76953,716.30859,-18.06641,-2.44141,1025.87891,-10.25391,-58.10547,1017.08984
2327199,-128.41797,-602.05078,709.96094,-5.37109,5.85937,1024.41406,0.48828,-59.57031,1011.71875
2332200,-152.34375,-614.25781,678.71094,-5.85937,2.44141,1015.13672,-10.25391,-83.00781,1010.25391
2337199,-161.62109,-554.19922,602.05078,-18.06641,-0.48828,1024.41406,-11.71875,-67.38281,1017.57812
2342199,-202.14844,-515.625,674.80469,-19.04297,-10.25391,1017.57812,6.34766,-62.98828,1033.69141
2347200,-203.61328,-472.65625,771.48437,-1.46484,-11.71875,1007.8125,-8.30078,-58.10547,1025.87891
2352200,-203.61328,-481.93359,810.05859,-4.39453,10.25391,1018.06641,-7.32422,-72.26563,1023.92578
