,EMG ,,,IMU 1,,,,,,,,,IMU 2,,,,,,,,,IMU 3,,,,,,,,,
Timestamp (uS),CH1,CH2,CH3,Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),
11370476,105,99,78,-199.70703,139.16016,998.53516,-1.93130,3.31298,-4.29008,52.50000,8.25000,0.45000,-193.84766,145.01953,1003.41797,-1.54962,1.92366,-2.44275,51.90000,9.90000,-0.90000,-174.80469,144.53125,990.72266,0.64885,-2.73282,3.04580,51.90000,9.90000,-0.90000,
11375461,107,93,77,-189.45312,132.32422,1000.97656,-1.02290,0.03817,3.11450,51.90000,9.90000,-0.90000,-185.54687,130.37109,1001.46484,-3.19084,0.56489,-2.54962,51.90000,9.90000,-0.90000,-201.17187,130.85937,998.04687,-1.73282,0.54962,-2.59542,51.90000,9.90000,-0.90000,
11380446,126,95,76,-172.85156,134.76562,990.72266,-0.51908,0.99237,-2.58779,51.90000,9.90000,-0.90000,-169.43359,144.04297,991.21094,1.40458,-1.22137,1.27481,51.90000,7.65000,-1.35000,-171.38672,146.97266,992.18750,-1.13740,-2.44275,2.09160,51.90000,7.65000,-1.35000,
11385432,108,95,79,-178.71094,147.46094,994.14062,-1.19084,2.00763,-2.28244,51.90000,7.65000,-1.35000,-186.03516,151.85547,994.62891,-0.48855,0.72519,-2.25954,51.90000,7.65000,-1.35000,-178.22266,148.92578,995.60547,1.64885,-1.77863,0.76336,51.90000,7.65000,-1.35000,
11390456,110,100,77,-184.08203,139.16016,996.09375,-2.35878,2.17557,-2.96947,51.90000,7.65000,-1.35000,-185.05859,141.11328,1005.37109,-2.12214,0.67939,-2.80153,51.90000,7.65000,-1.35000,-179.19922,146.97266,1004.39453,-1.53435,2.08397,-1.70229,51.90000,7.65000,-1.35000,
11451807,116,105,77,-175.78125,146.97266,993.16406,3.53435,-1.23664,1.25954,51.00000,9.30000,-0.75000,-177.73437,129.39453,992.67578,-1.87023,0.41221,-1.94656,51.00000,9.30000,-0.75000,-184.08203,151.36719,986.81641,-1.76336,1.47328,-0.78626,51.00000,9.30000,-0.75000,
11457179,111,104,88,-189.45312,135.25391,1002.92969,2.32824,-2.39695,1.19084,51.00000,9.30000,-0.75000,-185.54687,135.25391,996.58203,1.72519,-1.35878,4.87023,51.00000,9.30000,-0.75000,-191.89453,133.78906,995.60547,-3.25191,1.82443,-2.25954,52.95000,9.15000,-0.30000,
11462203,116,100,84,-194.33594,136.71875,996.58203,1.17557,-0.54962,1.03053,52.95000,9.15000,-0.30000,-187.01172,143.06641,990.23437,-0.70229,-5.58015,-0.70992,52.95000,9.15000,-0.30000,-182.12891,154.29687,988.28125,1.29008,-2.74046,1.79389,52.95000,9.15000,-0.30000,
11467231,107,98,81,-179.68750,132.32422,995.60547,-0.87023,2.83206,0.96947,52.95000,9.15000,-0.30000,-179.68750,151.36719,1000.48828,0.00763,0.06107,-1.41221,52.95000,9.15000,-0.30000,-189.94141,146.48437,980.95703,1.87786,-1.33588,-0.66412,51.90000,9.90000,-0.60000,
11472231,107,95,77,-189.94141,146.48437,994.14062,-2.24427,0.02290,-3.58779,51.90000,9.90000,-0.60000,-185.54687,144.53125,995.11719,-2.21374,0.80916,-0.76336,51.90000,9.90000,-0.60000,-187.50000,139.64844,986.32812,0.63359,-2.12214,0.52672,51.90000,9.90000,-0.60000,
11477257,100,100,76,-185.54687,130.37109,1000.97656,1.32824,-3.22901,3.10687,51.90000,9.90000,-0.60000,-190.91797,131.83594,999.51172,-1.20611,-0.26718,-3.87786,51.90000,9.90000,-0.60000,-184.08203,150.87891,997.55859,-1.54962,0.94656,-2.68702,53.55000,8.25000,0.15000,
11482251,110,7,76,-178.22266,135.74219,978.51562,1.66412,-0.57252,3.23664,53.55000,8.25000,0.15000,-178.22266,141.11328,999.02344,-0.06107,-1.45802,1.51145,53.55000,8.25000,0.15000,-176.26953,140.62500,986.32812,-1.35115,0.39695,-0.27481,53.55000,8.25000,0.15000,
11487244,107,93,75,-181.64062,129.88281,996.58203,0.32824,0.68702,0.63359,53.55000,8.25000,0.15000,-190.42969,128.90625,997.55859,0.32061,-2.04580,0.06870,53.55000,8.25000,0.15000,-188.47656,140.62500,999.51172,0.42748,-0.22137,1.32824,53.55000,8.25000,0.15000,
11492236,108,93,83,-178.71094,142.57812,992.18750,-0.92366,0.84733,0.20611,53.55000,8.25000,0.15000,-180.66406,146.48437,999.51172,-0.64885,0.51145,-4.26718,53.55000,8.25000,0.15000,-183.59375,123.53516,984.86328,2.34351,-1.29008,2.98473,53.55000,8.25000,0.15000,
11497258,107,100,73,-181.64062,135.25391,997.07031,0.21374,-1.61832,-2.48855,53.55000,8.25000,0.15000,-179.68750,143.55469,1007.32422,-2.41221,0.48855,-1.32824,53.55000,8.25000,0.15000,-178.22266,136.23047,988.28125,-2.17557,1.22901,-0.24427,52.95000,8.40000,0.30000,
11559559,109,105,79,-180.17578,138.67187,1001.46484,-0.86260,1.69466,-0.29771,51.30000,8.10000,-0.90000,-165.52734,138.18359,993.16406,-3.83206,-0.19084,-1.12977,51.30000,8.10000,-0.90000,-179.68750,138.18359,1000.48828,2.67176,-2.03817,-0.75573,51.30000,8.10000,-0.90000,
11564918,110,107,80,-171.87500,136.23047,998.04687,2.93130,-1.67939,1.03053,51.30000,8.10000,-0.90000,-175.29297,145.50781,1002.44141,0.45038,1.09160,-0.64122,51.30000,8.10000,-0.90000,-188.96484,148.43750,1005.37109,-4.12214,2.83206,-1.38168,51.30000,8.10000,-0.90000,
11569937,107,100,77,-196.77734,136.23047,990.72266,0.96183,-1.16031,2.02290,52.20000,9.30000,0.45000,-187.98828,137.69531,987.79297,0.15267,-2.74809,1.34351,52.20000,9.30000,0.45000,-194.82422,138.18359,988.28125,0.03817,2.02290,-1.70229,52.20000,9.30000,0.45000,
11574963,105,93,79,-180.66406,139.16016,992.67578,1.27481,0.32061,-1.22137,52.20000,9.30000,0.45000,-188.47656,136.71875,990.72266,2.41221,-1.79389,0.04580,52.20000,9.30000,0.45000,-178.71094,132.81250,1001.95312,-0.06870,-1.46565,1.27481,53.55000,9.00000,0.15000,
11579949,106,100,79,-175.78125,152.83203,987.79297,-1.58015,2.10687,0.45038,53.55000,9.00000,0.15000,-174.80469,145.01953,992.18750,-2.67176,0.06870,-0.73282,53.55000,9.00000,0.15000,-182.61719,128.90625,995.60547,2.76336,-1.50382,0.62595,53.55000,9.00000,0.15000,
11584962,107,117,77,-171.38672,135.25391,1000.48828,-1.46565,1.10687,-2.33588,53.55000,9.00000,0.15000,-182.12891,142.57812,1004.88281,-1.12214,-0.16031,1.22137,53.55000,9.00000,0.15000,-182.12891,133.78906,994.14062,-3.02290,0.48092,1.79389,53.55000,9.00000,0.15000,
11589948,107,93,75,-186.03516,144.53125,990.23437,-0.02290,-1.67176,2.32824,53.55000,9.00000,0.15000,-178.71094,143.06641,992.67578,4.47328,-0.32824,-0.65649,53.55000,9.00000,0.15000,-182.61719,148.92578,999.51172,-0.94656,0.30534,-1.29008,53.55000,9.00000,0.15000,
11594941,108,103,78,-178.71094,130.37109,983.39844,0.41221,0.89313,-2.61832,53.55000,9.00000,0.15000,-187.50000,138.18359,1000.97656,-0.29771,0.57252,3.14504,53.55000,9.00000,0.15000,-171.38672,138.18359,997.55859,2.29771,-0.82443,2.77863,53.55000,9.00000,0.15000,
11599925,108,93,77,-168.94531,140.62500,992.18750,-2.06107,1.32824,0.19084,52.20000,8.70000,-0.45000,-189.94141,132.81250,998.04687,-0.63359,0.61069,0.06870,52.20000,8.70000,-0.45000,-172.36328,143.55469,991.69922,0.84733,-1.18321,1.08397,52.20000,8.70000,-0.45000,
11604946,107,93,78,-182.12891,142.57812,1004.88281,0.37405,-0.24427,-0.68702,52.20000,8.70000,-0.45000,-194.82422,139.64844,989.74609,-2.53435,1.04580,-0.84733,52.20000,8.70000,-0.45000,-189.94141,146.48437,988.76953,-1.92366,2.44275,-0.99237,51.60000,9.60000,0.30000,
11683384,107,109,77,-191.40625,149.41406,986.81641,-1.30534,0.29771,-0.75573,51.45000,9.30000,0.45000,-182.12891,135.74219,988.76953,-0.64122,-1.99237,1.62595,51.45000,9.30000,0.45000,-199.21875,148.92578,994.14062,-2.19084,-0.34351,-2.57252,51.45000,9.30000,0.45000,
11688744,112,105,77,-191.40625,137.69531,989.25781,-1.45038,0.10687,-0.53435,51.45000,9.30000,0.45000,-187.01172,143.06641,994.62891,-3.20611,-0.61832,1.67939,51.45000,9.30000,0.45000,-168.45703,143.55469,1007.32422,1.47328,-3.12214,0.32061,51.45000,9.30000,0.45000,
11693774,109,103,80,-179.19922,141.11328,1004.88281,-1.32824,2.25954,-2.25954,51.45000,9.30000,0.45000,-185.54687,147.46094,1006.34766,-1.79389,0.21374,0.00763,51.45000,9.30000,0.45000,-187.98828,139.16016,1007.32422,0.16794,-3.12977,-1.79389,52.50000,9.30000,0.45000,
11698802,111,108,82,-178.71094,151.85547,989.74609,1.80153,0.22137,1.16794,52.50000,9.30000,0.45000,-190.42969,139.16016,1002.44141,0.06107,1.70992,-1.74046,52.50000,9.30000,0.45000,-167.48047,135.74219,997.07031,-2.06870,1.41221,0.32824,52.50000,9.30000,0.45000,
11703800,107,106,79,-192.87109,145.01953,1006.83594,0.57252,-0.96183,1.57252,52.50000,9.30000,0.45000,-180.66406,141.60156,990.72266,1.58015,-0.01527,-1.51908,52.50000,9.30000,0.45000,-183.59375,140.13672,1004.88281,-0.16031,1.39695,-0.56489,52.35000,8.85000,0.60000,
11708824,109,107,76,-190.42969,140.13672,1005.85937,0.54962,-1.09160,3.51145,52.35000,8.85000,0.60000,-186.03516,147.46094,987.30469,2.28244,-0.22137,1.67176,52.35000,8.85000,0.60000,-178.22266,151.36719,994.14062,-2.88550,1.49618,-5.29771,52.35000,8.85000,0.60000,
11713831,89,101,76,-185.05859,144.04297,990.72266,-1.97710,1.66412,-1.74046,52.35000,8.85000,0.60000,-183.10547,143.06641,994.14062,0.54198,-0.31298,-3.54962,52.35000,8.85000,0.60000,-183.10547,148.43750,984.37500,2.31298,-1.02290,1.67176,52.35000,8.40000,0.60000,
11718832,108,94,80,-187.01172,134.27734,993.65234,-1.83206,-0.18321,-1.29771,52.35000,8.40000,0.60000,-181.15234,132.32422,1009.76562,-1.93893,0.03817,2.53435,52.35000,8.40000,0.60000,-185.54687,139.16016,998.53516,1.08397,-2.00000,-2.67176,52.35000,8.40000,0.60000,
11723834,103,100,76,-182.61719,135.74219,994.14062,-0.45038,0.22137,0.96947,52.35000,8.40000,0.60000,-195.80078,149.90234,998.53516,-1.90076,1.84733,0.36641,52.35000,8.40000,0.60000,-177.24609,159.66797,1002.44141,-2.03053,0.96947,-0.94656,52.50000,9.75000,-0.45000,
11728865,110,93,77,-190.42969,132.81250,998.53516,1.96947,-1.19847,2.00000,52.50000,9.75000,-0.45000,-195.31250,139.16016,999.51172,-0.33588,0.64122,2.56489,52.50000,9.75000,-0.45000,-191.40625,133.30078,998.04687,-0.48092,0.95420,-2.58015,52.50000,9.75000,-0.45000,
11789826,110,101,84,-173.33984,151.36719,988.76953,0.61832,-1.39695,0.98473,51.75000,9.30000,-0.45000,-171.38672,157.22656,1000.48828,-0.57252,1.09160,-1.90840,51.75000,9.30000,-0.45000,-187.01172,134.76562,986.32812,-2.19084,1.64122,-2.46565,51.75000,9.30000,-0.45000,
11795196,108,102,75,-186.03516,145.50781,992.18750,1.45038,-0.48092,1.83206,51.75000,9.30000,-0.45000,-186.03516,132.81250,998.04687,0.96947,-0.73282,1.13740,51.75000,9.30000,-0.45000,-182.12891,145.01953,997.07031,-2.55725,3.37405,-1.84733,51.75000,9.30000,-0.45000,
11800220,108,103,82,-175.78125,153.80859,992.67578,-2.33588,2.71756,-1.06107,51.75000,9.30000,-0.45000,-192.87109,141.60156,993.65234,1.55725,2.23664,0.71756,51.75000,9.30000,-0.45000,-194.33594,145.99609,979.98047,0.22137,3.03817,1.39695,51.75000,9.30000,-0.45000,
11805250,111,102,76,-187.98828,147.46094,1003.90625,-1.72519,0.38931,-1.97710,52.65000,8.40000,-1.95000,-183.10547,147.94922,992.67578,-1.71756,2.39695,-2.86260,52.65000,8.40000,-1.95000,-171.38672,144.04297,988.28125,0.71756,0.35878,2.12214,52.65000,8.40000,-1.95000,
11810241,107,104,79,-182.61719,140.62500,1000.00000,-1.32061,2.42748,-0.77099,52.65000,8.40000,-1.95000,-186.52344,146.97266,997.07031,-2.31298,0.61832,-1.25191,52.65000,8.40000,-1.95000,-169.92187,134.76562,1000.48828,-0.52672,0.19847,-1.40458,52.65000,8.40000,-1.95000,
11815265,105,98,86,-176.75781,141.60156,997.07031,0.16031,0.53435,2.15267,51.75000,8.70000,-0.15000,-190.42969,141.11328,997.07031,-1.50382,2.78626,-3.50382,51.75000,8.70000,-0.15000,-176.75781,149.41406,992.18750,-1.38931,1.37405,-3.75573,51.75000,8.70000,-0.15000,
11820253,105,101,83,-176.26953,144.04297,990.23437,1.93130,-0.93893,0.01527,51.75000,8.70000,-0.15000,-192.38281,139.64844,996.58203,-0.61069,-1.53435,1.77099,51.75000,8.70000,-0.15000,-194.33594,134.27734,986.81641,1.18321,-1.29771,1.12214,51.75000,8.70000,-0.15000,
11825243,115,95,75,-182.12891,142.57812,996.58203,-0.29771,1.94656,1.18321,50.85000,10.35000,0.30000,-179.68750,139.64844,986.81641,-3.12214,1.61832,-1.02290,50.85000,10.35000,0.30000,-182.61719,149.41406,993.65234,0.53435,-0.98473,2.13740,50.85000,10.35000,0.30000,
11830231,107,94,79,-182.61719,152.83203,1005.85937,2.83206,-0.27481,0.24427,50.85000,10.35000,0.30000,-181.64062,142.57812,993.16406,-0.43511,2.78626,-0.74046,50.85000,10.35000,0.30000,-198.24219,133.30078,995.60547,-0.13740,-1.29008,-0.45802,50.85000,10.35000,0.30000,
11835255,109,93,84,-193.35937,135.74219,982.42187,0.32824,0.75573,4.24427,51.60000,8.40000,0.60000,-187.98828,143.06641,993.65234,-2.18321,4.06107,-2.75573,51.60000,8.40000,0.60000,-192.38281,130.85937,993.16406,-2.65649,-0.17557,0.81679,51.60000,8.40000,0.60000,
11904522,107,107,82,-188.47656,133.78906,987.30469,0.46565,-0.02290,0.68702,51.45000,9.30000,-0.15000,-191.89453,137.69531,979.00391,-1.42748,-0.02290,-1.51145,51.45000,9.30000,-0.15000,-182.61719,141.11328,998.53516,-0.54198,1.70992,-1.10687,51.45000,9.30000,-0.15000,
11909883,107,105,79,-179.19922,142.08984,991.21094,-2.68702,0.92366,-2.32824,51.45000,9.30000,-0.15000,-195.31250,143.06641,994.62891,0.12214,-2.17557,2.71756,51.45000,9.30000,-0.15000,-176.75781,148.43750,981.93359,3.22901,-1.15267,2.46565,50.85000,10.35000,0.60000,
11914910,116,121,76,-171.87500,144.04297,1005.85937,-1.55725,1.68702,-2.11450,50.85000,10.35000,0.60000,-182.61719,158.20312,999.51172,0.68702,-1.54198,2.61069,50.85000,10.35000,0.60000,-179.68750,134.27734,984.37500,0.77863,-0.46565,1.93130,50.85000,10.35000,0.60000,
11919940,109,101,75,-187.01172,137.20703,998.53516,-0.80916,0.38931,0.35878,50.85000,10.35000,0.60000,-185.05859,146.48437,999.02344,-2.90076,1.67176,0.32061,50.85000,10.35000,0.60000,-178.22266,133.30078,999.51172,1.34351,-0.74809,1.22137,52.20000,9.30000,-0.45000,
11924933,109,102,80,-170.89844,152.34375,996.09375,-0.10687,-0.51908,-0.22901,52.20000,9.30000,-0.45000,-183.10547,155.27344,995.11719,-0.41985,1.97710,0.02290,52.20000,9.30000,-0.45000,-183.59375,139.64844,996.09375,-1.61069,-0.45802,-1.77099,52.20000,9.30000,-0.45000,
11929952,111,99,77,-179.19922,144.53125,1002.44141,-0.12977,-1.35115,1.92366,52.20000,9.30000,-0.45000,-172.36328,135.74219,989.25781,0.66412,-0.82443,2.00000,52.20000,9.30000,-0.45000,-184.57031,149.90234,990.23437,-2.89313,1.45038,0.10687,51.30000,7.65000,0.00000,
11934944,174,94,77,-179.68750,138.67187,998.53516,-0.38168,1.09924,2.96947,51.30000,7.65000,0.00000,-189.94141,145.50781,991.69922,1.00763,-2.03817,-1.80916,51.30000,7.65000,0.00000,-186.52344,140.62500,995.11719,1.26718,-1.36641,-0.39695,51.30000,7.65000,0.00000,
11939930,107,99,77,-187.01172,140.13672,1000.00000,-1.10687,-0.51908,-2.60305,51.30000,7.65000,0.00000,-178.71094,142.08984,1011.71875,-2.80916,0.93893,-1.44275,51.30000,7.65000,0.00000,-166.50391,145.50781,999.51172,-0.93130,0.17557,-1.66412,51.30000,7.65000,0.00000,
11944920,106,99,79,-187.98828,129.88281,998.53516,1.25954,-0.93893,0.93130,51.30000,7.65000,0.00000,-174.31641,138.67187,999.02344,-1.76336,0.50382,-0.67176,51.30000,7.65000,0.00000,-173.82812,139.16016,984.37500,-0.06870,1.15267,-0.60305,51.30000,7.65000,0.00000,
11949942,142,93,76,-199.21875,145.99609,999.51172,0.41221,-1.38931,0.93893,51.30000,7.65000,0.00000,-200.68359,142.08984,991.21094,0.27481,-3.23664,1.96947,51.30000,7.65000,0.00000,-193.35937,143.55469,994.14062,-2.04580,-0.93893,-2.61069,51.60000,8.85000,-0.60000,
12011370,109,108,79,-178.71094,146.48437,1002.44141,0.51908,0.77863,0.44275,51.30000,8.85000,0.00000,-181.15234,152.34375,994.62891,-2.13740,0.34351,-1.70229,51.30000,8.85000,0.00000,-184.57031,138.18359,994.14062,-0.50382,0.35878,-1.58779,51.30000,8.85000,0.00000,
12016723,116,109,77,-186.52344,134.27734,986.81641,-1.16794,1.74046,-1.58015,51.30000,8.85000,0.00000,-186.52344,152.34375,1002.92969,0.06870,-1.45802,0.59542,51.30000,8.85000,0.00000,-194.33594,141.60156,1000.97656,-0.13740,0.90840,1.78626,51.30000,8.85000,0.00000,
12021754,107,102,75,-190.91797,133.30078,993.65234,-1.43511,-0.11450,-0.80916,52.65000,8.85000,-0.60000,-188.96484,143.55469,1002.44141,0.70229,-1.70229,1.45802,52.65000,8.85000,-0.60000,-187.50000,133.78906,993.65234,1.28244,-0.80153,-0.80916,52.65000,8.85000,-0.60000,
12026779,109,101,78,-196.28906,143.06641,995.60547,-2.41985,1.26718,-0.69466,52.65000,8.85000,-0.60000,-194.82422,142.08984,993.65234,-1.19084,1.05344,-0.47328,52.65000,8.85000,-0.60000,-177.73437,140.62500,997.55859,0.80153,-1.77863,0.16031,52.65000,8.85000,-0.60000,
12031780,107,93,84,-187.98828,142.57812,999.02344,0.84733,-2.76336,0.48092,52.20000,9.00000,-0.45000,-169.43359,145.99609,996.09375,-3.69466,2.66412,0.16031,52.20000,9.00000,-0.45000,-168.94531,129.39453,994.62891,-0.77099,-0.25954,-0.90840,52.20000,9.00000,-0.45000,
12036804,106,115,75,-172.36328,141.60156,992.18750,1.26718,1.67939,-0.85496,52.20000,9.00000,-0.45000,-173.33984,130.85937,993.16406,0.25954,1.67939,0.07634,52.20000,9.00000,-0.45000,-184.08203,142.57812,996.09375,-2.81679,1.69466,-0.93893,52.20000,9.00000,-0.45000,
12041800,105,101,77,-184.57031,151.85547,1000.97656,2.25191,-1.33588,2.73282,52.20000,9.00000,-0.45000,-198.73047,141.60156,993.65234,2.19847,-1.06107,-0.17557,52.20000,9.00000,-0.45000,-176.26953,136.23047,1004.88281,-0.24427,-0.67939,-0.75573,52.20000,9.00000,-0.45000,
12046790,108,90,75,-188.47656,134.76562,982.42187,-1.42748,0.70229,-1.19084,52.20000,9.00000,-0.45000,-177.73437,154.78516,993.16406,-1.35878,1.32061,-2.75573,52.20000,9.00000,-0.45000,-179.68750,143.55469,1000.97656,0.99237,-0.79389,2.61069,52.20000,9.00000,-0.45000,
12051783,111,95,80,-183.59375,141.60156,992.67578,-2.03817,1.35115,0.19847,52.20000,10.80000,0.45000,-186.52344,147.46094,1000.48828,-0.80916,3.29771,-0.41985,52.20000,10.80000,0.45000,-178.71094,133.78906,994.14062,-0.34351,1.77099,-1.39695,52.20000,10.80000,0.45000,
12056802,110,96,126,-185.05859,134.76562,1000.97656,1.64885,-2.38168,0.26718,52.20000,10.80000,0.45000,-183.59375,147.94922,995.60547,0.80916,2.25191,-0.75573,52.20000,10.80000,0.45000,-187.01172,144.53125,1000.00000,-2.95420,1.48092,-0.18321,52.20000,10.80000,0.45000,
12119232,109,103,76,-183.10547,139.16016,1001.95312,-2.29008,0.67176,-1.74046,51.00000,9.30000,-0.75000,-192.38281,128.41797,1002.92969,-0.73282,-1.52672,0.41985,52.20000,7.95000,-0.45000,-188.47656,125.97656,1002.92969,-1.05344,0.83969,1.00000,52.20000,7.95000,-0.45000,
12124604,121,105,77,-181.15234,141.60156,993.65234,-1.55725,2.52672,-2.64122,52.20000,7.95000,-0.45000,-181.15234,146.48437,1000.48828,0.27481,-0.33588,3.73282,52.20000,7.95000,-0.45000,-176.26953,150.87891,997.07031,-0.08397,0.56489,4.09924,52.20000,7.95000,-0.45000,
12129626,110,102,73,-181.64062,151.36719,1002.44141,-1.04580,1.72519,-0.83206,52.35000,9.60000,0.00000,-194.33594,153.32031,990.72266,-1.22137,0.99237,-2.77099,52.35000,9.60000,0.00000,-181.15234,142.57812,995.11719,-0.52672,-1.29771,1.63359,52.35000,9.60000,0.00000,
12134652,110,99,77,-181.15234,144.53125,1002.44141,-1.74046,-0.21374,-1.93893,52.35000,9.60000,0.00000,-182.12891,145.50781,992.18750,-2.51908,0.99237,-1.10687,52.35000,9.60000,0.00000,-178.71094,136.23047,1002.92969,-0.73282,0.66412,-1.34351,52.35000,9.60000,0.00000,
12139650,107,102,77,-177.24609,148.92578,989.74609,2.41221,-0.93893,-0.89313,52.35000,9.60000,0.00000,-190.91797,139.16016,992.18750,-0.68702,1.49618,-1.01527,52.35000,9.60000,0.00000,-185.05859,140.62500,993.16406,-1.88550,0.11450,-1.77863,52.35000,9.60000,0.00000,
12144673,116,99,75,-191.89453,129.88281,995.60547,3.56489,-0.66412,-0.99237,52.35000,9.60000,0.00000,-178.71094,143.06641,1006.83594,-0.36641,-1.89313,2.49618,52.35000,9.60000,0.00000,-178.71094,136.23047,994.14062,-0.43511,1.17557,-1.23664,52.35000,9.60000,0.00000,
12149665,116,100,80,-190.42969,146.97266,999.02344,-1.41985,-0.13740,-1.05344,52.20000,9.30000,0.15000,-182.61719,150.87891,999.02344,-0.28244,0.02290,0.67176,52.20000,9.30000,0.15000,-186.03516,134.76562,986.32812,-0.08397,-0.03817,0.21374,52.20000,9.30000,0.15000,
12154656,116,98,76,-189.45312,147.94922,1007.81250,-1.09160,0.38168,-0.88550,52.20000,9.30000,0.15000,-178.22266,137.69531,995.11719,-4.62595,0.33588,-1.03053,52.20000,9.30000,0.15000,-186.03516,140.13672,994.14062,0.57252,1.77099,0.27481,52.20000,9.30000,0.15000,
12159650,106,93,84,-181.15234,137.20703,995.11719,0.95420,-0.65649,0.51908,53.55000,8.25000,0.15000,-165.03906,130.85937,1003.41797,0.44275,1.03053,-1.07634,53.55000,8.25000,0.15000,-185.54687,135.74219,1002.92969,-1.52672,-0.06870,-1.60305,53.55000,8.25000,0.15000,
12164678,108,88,74,-169.92187,144.53125,1001.46484,2.09924,-2.80153,1.10687,53.55000,8.25000,0.15000,-176.75781,146.48437,996.58203,1.11450,-3.54962,-0.13740,53.55000,8.25000,0.15000,-173.33984,144.04297,993.16406,-0.87786,-0.30534,-2.33588,53.55000,8.25000,0.15000,
12225965,115,103,77,-187.50000,144.04297,994.14062,-2.96947,-0.51145,-0.88550,52.80000,7.95000,0.45000,-175.78125,146.97266,991.21094,1.38931,-3.16794,0.83206,52.35000,9.60000,38.10000,-179.68750,136.23047,996.09375,1.27481,-2.94656,-0.21374,52.35000,9.60000,-0.30000,
12231338,109,190,80,-190.42969,141.11328,1004.39453,0.93130,-0.46565,3.14504,52.35000,9.60000,-0.30000,-171.38672,142.08984,999.02344,-1.19084,3.14504,-2.34351,52.35000,9.60000,-0.30000,-178.22266,144.53125,993.65234,-0.75573,4.06870,-1.38168,52.35000,9.60000,-0.30000,
12236360,77,101,75,-180.66406,138.18359,997.55859,1.84733,-0.32824,-0.11450,52.35000,9.60000,-0.30000,-193.35937,156.73828,1007.81250,-1.79389,1.22901,-1.66412,52.35000,9.60000,-0.30000,-178.22266,140.13672,997.55859,-5.08397,-0.07634,-2.82443,52.35000,9.60000,-0.30000,
12241381,107,105,80,-203.61328,141.60156,1004.88281,1.25191,-0.80153,1.35115,52.35000,9.60000,-0.30000,-176.26953,151.36719,1000.48828,1.96947,-0.73282,0.47328,52.35000,9.60000,-0.30000,-183.10547,147.46094,993.16406,1.49618,2.76336,-1.12977,52.35000,9.60000,-0.30000,
12246369,111,103,84,-190.91797,143.06641,990.23437,-2.12977,-0.45802,-2.62595,52.35000,9.60000,-0.30000,-186.03516,151.85547,1009.76562,1.25954,-0.27481,1.84733,52.35000,9.60000,-0.30000,-186.03516,137.20703,991.69922,1.67176,-1.22901,2.74809,52.35000,9.60000,-0.30000,
12251383,108,95,77,-191.89453,151.36719,995.11719,-0.38931,0.76336,-0.19084,52.35000,9.60000,-0.30000,-172.36328,140.62500,997.55859,-2.32061,-0.24427,-0.93893,52.35000,9.60000,-0.30000,-184.57031,149.41406,994.62891,2.21374,-1.32061,0.80153,52.35000,9.60000,-0.30000,
12256368,105,96,84,-176.26953,145.01953,992.18750,1.58779,-1.80916,1.35878,52.35000,9.60000,-0.30000,-183.59375,139.16016,998.04687,-0.49618,-2.28244,1.00000,51.90000,8.85000,0.00000,-181.64062,132.32422,993.16406,-1.88550,-1.64885,-1.12977,51.90000,8.85000,0.00000,
12261354,117,93,76,-192.38281,148.43750,980.95703,-1.09160,2.34351,-1.61832,51.90000,8.85000,0.00000,-190.91797,133.78906,1003.41797,3.16031,-1.53435,1.33588,51.90000,8.85000,0.00000,-197.75391,144.53125,996.58203,0.38931,0.61832,1.08397,51.90000,8.85000,0.00000,
12266342,117,112,75,-182.61719,139.16016,997.07031,-1.03817,0.01527,-0.79389,51.90000,8.85000,0.00000,-175.29297,140.62500,993.16406,-1.18321,0.81679,1.68702,51.90000,8.10000,0.00000,-178.71094,137.69531,998.53516,-1.54198,-3.29008,0.32061,51.90000,8.10000,0.00000,
12271361,109,91,76,-184.57031,137.69531,1002.44141,-0.51908,2.48855,-3.93893,51.90000,8.10000,0.00000,-194.33594,150.87891,998.04687,-1.41985,-0.12977,-4.70229,51.90000,8.10000,0.00000,-173.33984,141.60156,1009.27734,-0.44275,-0.50382,-5.68702,51.90000,8.10000,0.00000,
12332683,37,100,83,-190.42969,141.60156,996.58203,0.04580,-1.26718,1.16031,52.65000,9.60000,-0.60000,-189.45312,145.50781,989.25781,-1.94656,1.51908,-0.41221,52.65000,9.60000,-0.60000,-187.50000,144.04297,999.51172,-0.94656,0.83206,-1.32061,52.65000,10.35000,-0.90000,
12338047,107,108,74,-186.52344,141.60156,990.23437,-2.29771,1.52672,-0.93893,52.65000,10.35000,-0.90000,-181.15234,143.55469,989.25781,0.43511,-1.52672,0.51145,52.65000,10.35000,-0.90000,-173.82812,137.20703,986.81641,0.61832,-1.25954,2.87023,52.65000,10.35000,-0.90000,
