IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_MagX,IMU1_MagY,IMU1_MagZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU2_GyrX,IMU2_GyrY,IMU2_GyrZ,IMU2_MagX,IMU2_MagY,IMU2_MagZ,IMU3_AccX,IMU3_AccY,IMU3_AccZ,IMU3_GyrX,IMU3_GyrY,IMU3_GyrZ,IMU3_MagX,IMU3_MagY,IMU3_MagZ
-853.51562,83.00781,-540.52734,-0.002131745,0.119241942,-0.047563538,-13.35,31.35,13.95,-171.875,-159.66797,992.67578,0.012257273,0.038903564,0.050361476,74.85,-1.95,87.45,-960.9375,9.27734,358.88672,-0.056223513,-0.071944915,-0.076341574,59.25,17.55,8.25
-854.98047,77.63672,-536.62109,-0.011990761,0.096326118,-0.033041352,-14.1,29.55,13.2,-173.82812,-162.59766,984.86328,0.009725847,0.038637052,0.022249632,74.85,-1.95,87.45,-971.19141,30.76172,384.76562,-0.088332335,-0.123638601,-0.070079682,60.75,17.55,8.25
-840.82031,86.42578,-527.34375,0.015321547,0.073143956,-0.026779459,-14.1,29.85,14.25,-155.27344,-160.64453,998.53516,0.003597298,0.054091942,0.074209829,75.15,-2.4,89.1,-932.61719,12.20703,366.21094,-0.058754938,-0.119774965,-0.081137739,60,17.55,8.25
-869.62891,91.30859,-534.17969,0.066882064,0.085134717,-0.021849951,-14.1,29.85,14.25,-151.36719,-165.52734,987.79297,0.030110246,0.030110246,0.036105626,75.9,-1.2,87,-963.37891,55.17578,371.09375,-0.079539017,-0.091529778,-0.073543637,60,16.8,7.8
-861.81641,79.58984,-518.06641,0.017320124,0.084601868,-0.081803931,-12.6,30.6,13.2,-136.23047,-142.08984,997.07031,-0.059554299,0.03277484,0.082070443,75.3,-1.05,87.15,-941.89453,46.875,361.32812,-0.128967789,-0.063284766,-0.08100457,60.6,16.2,6.9
-850.09766,84.96094,-528.32031,0.069680001,0.049029091,-0.004130147,-13.35,30.6,13.95,-154.78516,-149.41406,982.42187,-0.024114865,-0.0111914,0.09046408,74.4,-3.9,87.45,-936.52344,25.39063,370.60547,-0.157479313,-0.071944915,-0.016254251,60.6,16.2,6.9
-840.33203,73.73047,-512.20703,0.110448624,0.013456314,0.011591081,-13.35,29.85,15.3,-140.13672,-163.57422,983.88672,-0.013056634,-0.010125528,0.078739657,74.85,-0.15,87.45,-942.87109,10.25391,381.34766,-0.148952507,-0.071811572,-0.054091942,59.4,16.65,9.45
-851.5625,90.82031,-509.27734,0.04263403,0.059154619,-0.032641671,-13.35,29.85,15.3,-152.34375,-153.80859,1007.8125,0.02584693,-0.007061253,0.038104203,74.85,-1.65,88.05,-956.54297,34.66797,386.71875,-0.215967914,0.026779459,-0.005728869,59.4,16.65,9.45
-853.02734,80.56641,-499.02344,0.100722777,0.005062851,-0.01598774,-13.5,28.95,14.1,-154.78516,-182.61719,983.88672,0.021716608,0.039969436,0.085667741,74.85,-1.65,88.05,-964.35547,28.80859,353.51562,-0.249675284,-0.089264865,-0.048096562,60.75,17.85,7.5
-847.16797,75.19531,-493.65234,0.086866782,0.048629411,0.017453293,-13.95,29.7,14.1,-99.12109,-137.20703,991.21094,0.189055112,-0.03144263,0.020384398,74.85,-1.65,88.05,-914.55078,9.76562,351.07422,-0.256070519,-0.096459461,0.053958599,60,17.1,8.25
-845.21484,67.38281,-494.62891,0.069546658,0.108050541,-0.039036732,-13.95,29.4,14.4,-146.97266,-104.49219,993.16406,0.037837691,0.035039754,0.087532974,75.75,-0.75,88.35,-957.03125,-8.78906,379.88281,-0.281650937,-0.042101007,0.030376757,61.05,17.85,6.45
-860.35156,47.36328,-485.35156,0.081803931,0.036372138,-0.061952556,-12.6,31.05,13.95,-112.79297,-147.46094,1033.69141,0.115911155,-0.032508503,0.048096562,73.5,-1.5,88.65,-941.89453,-10.25391,375.48828,-0.227692164,-0.244079584,0.096192949,60.75,16.35,7.2
-843.26172,49.31641,-492.1875,0.135363024,0.014788698,0.016120908,-12.6,31.05,13.95,-123.53516,-154.29687,1020.50781,0.071012211,-0.098058182,0.130566685,75.9,-2.4,87.45,-890.13672,-8.30078,356.44531,-0.226892803,-0.145355209,0.066615552,60.3,17.1,7.5
-846.19141,65.91797,-462.89062,0.027845332,0.033840712,-0.020517567,-13.05,31.05,15.3,-124.51172,-183.59375,946.28906,0.225693762,-0.067947937,0.02624661,75.9,-2.4,87.45,-914.55078,-15.625,368.65234,-0.279519192,0.099523735,0.005728869,60.3,16.8,7.5
-839.35547,58.10547,-474.60937,0.076208231,0.026646291,0.015321547,-13.95,28.95,12.6,-98.14453,-138.18359,981.44531,0.099523735,0.038637052,0.106185308,76.05,-1.8,87.15,-945.80078,-14.64844,360.83984,-0.34826649,0.119108773,0.05342575,60.3,16.8,7.5
-840.82031,60.05859,-450.19531,0.117909732,-0.024381377,0.035839289,-13.35,28.8,13.5,-96.67969,-108.88672,1032.22656,0.100989288,-0.031708967,0.118709093,74.7,-1.05,88.65,-919.43359,-13.67187,330.07812,-0.257003048,-0.125104154,0.053159238,60.6,16.2,7.95
-841.30859,48.33984,-467.28516,0.092728994,0.034906585,-0.012390441,-13.35,28.8,13.5,-88.86719,-166.01562,989.74609,0.106584988,-0.156946464,0.108450222,74.7,-1.05,88.65,-916.01562,-26.36719,345.70312,-0.293774867,-0.097925014,0.051294005,60.3,17.1,8.55
-859.375,52.24609,-477.05078,0.044765775,-0.005462531,-0.001332384,-13.05,29.25,15,-89.35547,-160.15625,919.43359,0.219032189,-0.125104154,0.055157815,74.4,-1.95,88.5,-889.16016,-19.53125,334.47266,-0.359324721,-0.007327765,0.05475796,60.9,18,8.4
-855.46875,48.82813,-485.35156,0.085001549,-0.017320124,0.008393637,-14.4,30.6,13.5,-101.5625,-126.95313,979.49219,0.10085612,-0.080738059,0.10645182,75.3,-0.75,88.35,-916.01562,-23.4375,350.09766,-0.344536023,-0.05435828,0.069146978,61.2,19.2,8.7
-853.02734,59.08203,-509.27734,0.057156217,0.035306265,0.003597298,-14.85,28.8,14.55,-117.67578,-107.91016,969.72656,0.179995457,-0.133897471,0.067947937,75.6,-1.2,90.6,-898.92578,-0.48828,377.92969,-0.310961648,-0.193851451,0.007727445,59.25,17.55,8.55
-843.26172,67.38281,-508.30078,0.042367519,0.03104295,0.026113267,-13.5,29.4,13.65,-141.11328,-162.10937,954.58984,0.253139413,-0.008526806,0.069013809,75.6,-1.2,90.6,-875.48828,-7.32422,359.375,-0.34440268,-0.226892803,0.097658502,60.15,17.7,8.7
-832.51953,73.24219,-530.27344,0.058088746,0.017320124,0.012923465,-13.5,29.4,13.65,-156.73828,-110.83984,974.60937,0.142024423,0.113646242,0.148819338,76.8,0.3,87.9,-912.59766,6.83594,367.1875,-0.343203639,-0.106718157,0.072477764,60.15,17.7,8.7
-826.17187,83.98438,-535.64453,-0.0167871,0.069280321,0.026779459,-15.15,28.05,13.2,-201.17187,-75.68359,1010.25391,0.115244963,0.102321673,0.127235899,75.6,-1.95,88.5,-907.22656,-21.97266,375,-0.314958626,-0.083269484,0.066215872,60.15,16.65,7.95
-836.42578,86.91406,-555.17578,-0.028777861,0.073543637,-0.008926486,-13.95,28.65,13.05,-167.96875,-84.47266,1080.07813,0.026113267,0.104453243,0.158545186,75.6,-1.95,88.5,-943.84766,-40.52734,395.99609,-0.348932682,0.072078084,0.089931057,60.15,16.65,7.95
-828.125,92.77344,-561.52344,-0.049961795,0.042767199,0.049961795,-13.95,28.65,14.4,-212.40234,-81.54297,1010.74219,0.118842261,0.088332335,0.094993908,76.8,-1.05,88.35,-950.19531,-83.49609,385.25391,-0.305898971,0.082070443,0.067148576,59.4,18,9
-843.26172,102.05078,-563.96484,-0.114578946,0.115378306,0.047696707,-12.9,30.15,13.65,-195.80078,-135.25391,1028.32031,0.039836093,0.040369117,0.122039879,75.75,-0.75,87.9,-979.00391,-115.23438,376.46484,-0.28484838,0.044099583,0.091130098,60.9,18.75,8.4
-841.79687,120.60547,-559.08203,-0.082470123,0.095526757,0.020384398,-12.9,30.15,13.65,-178.22266,-124.02344,1032.71484,0.04396624,0.016254251,0.178663072,75,-1.5,88.65,-988.76953,-115.72266,383.78906,-0.247277201,0.15561408,0.1124472,59.25,19.05,9.3
-849.60937,119.62891,-559.57031,-0.104986267,0.04956194,0.098857543,-12.9,30.15,13.65,-189.45312,-150.87891,983.88672,0.101122457,-0.001598722,0.115911155,75,-1.5,88.65,-977.53906,-133.78906,385.74219,-0.185990837,0.079805529,0.15468155,60.6,17.7,9.75
-841.79687,130.85937,-541.50391,-0.174532925,0.092062802,0.019984718,-13.95,29.4,14.1,-170.41016,-194.82422,998.04687,0.018119485,0.059820811,0.148819338,76.2,-0.45,89.1,-999.02344,-116.69922,381.83594,-0.117376708,0.115777987,0.098724375,60.6,17.7,9.75
-836.91406,138.18359,-541.01562,-0.165206758,0.078473145,0.063151597,-13.95,28.95,13.65,-148.92578,-161.13281,1006.83594,0.011990761,-0.009059655,0.126836218,75.6,-1.2,87.45,-971.19141,-118.16406,391.11328,-0.056756536,0.061153195,0.082869804,60.6,18.45,9
-823.73047,112.79297,-543.94531,-0.196649388,0.04223435,0.074076486,-13.95,31.2,13.35,-154.78516,-168.45703,1006.34766,0.079938698,-0.012523785,0.1068515,75.3,0.3,89.7,-968.26172,-86.42578,387.69531,0.005995381,-0.003463955,0.100189928,61.05,18.6,8.55
-832.03125,125.97656,-541.99219,-0.237951034,0.099656904,0.002931106,-13.95,31.2,13.35,-177.73437,-154.29687,1009.27734,0.025713587,-0.036238969,0.044499264,76.05,-0.75,88.65,-965.33203,-66.40625,387.69531,0.016920443,-0.041168477,0.088998527,61.05,18.6,8.55
-815.91797,125.48828,-548.33984,-0.190520665,0.065016831,0.02158344,-14.4,29.85,13.2,-145.01953,-129.39453,1007.32422,0.077807127,-0.078473145,0.029577397,75.6,-0.15,88.5,-953.61328,-32.22656,385.74219,0.068614129,-0.058088746,0.024914226,60.3,19.05,9.3
-829.58984,130.85937,-552.24609,-0.15081774,0.026646291,0.046497666,-14.4,29.55,14.55,-165.52734,-129.88281,1011.23047,0.061286364,-0.087666143,0.042500687,74.4,-0.15,88.05,-941.89453,-11.71875,412.10937,0.085667741,-0.029444054,0.008926486,60.6,19.5,9.45
-827.14844,105.46875,-539.55078,-0.191186857,0.07021285,-0.025580418,-14.4,31.05,13.5,-155.27344,-126.95313,1017.08984,0.170003098,-0.104586586,0.002931106,74.4,-0.15,88.05,-950.19531,9.76562,395.01953,0.104852924,-0.110715136,-0.020517567,60.3,17.85,8.85
-839.35547,111.81641,-532.22656,-0.108716734,0.012523785,0.047030689,-13.95,29.4,15.15,-136.23047,-104.00391,1019.04297,0.085401229,-0.164140886,-0.028911205,75.3,-1.5,88.65,-912.10937,-0.97656,380.37109,0.026379779,-0.043833071,0.02757882,60.6,18.75,8.4
-833.98437,119.62891,-528.32031,-0.116044324,0.014921867,0.037171499,-13.95,29.4,15.15,-130.85937,-91.79688,1013.18359,0.10858339,-0.17626499,-0.000666192,75.75,0.3,87.9,-895.50781,-2.44141,402.34375,0.030243414,-0.043033711,0.008127126,61.05,19.05,8.55
-831.54297,126.95313,-521.48437,-0.06981317,0.019585038,0.083136315,-14.1,29.25,14.55,-124.51172,-87.40234,1019.53125,0.153215997,-0.175199117,0.011724424,75.3,-0.75,89.7,-902.34375,17.08984,391.11328,0.063151597,-0.028644693,-0.002664594,60.75,17.55,9.6
-831.54297,125.97656,-509.76562,-0.095526757,0.018119485,0.04183467,-14.1,29.55,13.2,-116.69922,-72.26563,1004.88281,0.126569707,-0.1775972,0.000799361,75.3,-0.75,89.7,-886.23047,1.46484,371.58203,0.079805529,-0.014389018,0.023848353,60.75,17.55,9.6
-827.63672,130.37109,-509.76562,-0.042101007,-0.060087323,-0.00039968,-13.05,29.85,13.95,-94.23828,-67.38281,997.07031,0.102721353,-0.168004521,-0.043166879,75.9,0.9,88.05,-888.67187,-25.39063,376.46484,0.053159238,-0.001598722,0.052093366,60.3,19.35,8.55
-826.66016,147.46094,-496.09375,-0.04916226,-0.052359878,0.049029091,-13.05,29.85,13.95,-105.95703,-58.59375,949.70703,0.144689191,-0.121906536,0.008127126,75.9,-0.15,89.55,-892.57812,-16.11328,381.34766,0.006395061,-0.06941349,0.039036732,60.3,19.35,8.55
-826.66016,145.99609,-517.57812,-0.077540615,-0.015854571,-0.007194422,-15,31.65,13.65,-104.00391,-100.58594,981.93359,0.068880466,0.000266512,0.024647714,75.9,-0.15,89.55,-892.57812,-39.0625,336.42578,0.064084301,0.04822973,0.115378306,60,19.05,9.9
-833.98437,154.29687,-521.48437,-0.019318526,-0.053958599,0.066482384,-13.05,30.6,14.55,-123.53516,-73.73047,987.79297,0.063684446,-0.017053612,0.007993957,73.8,0.9,88.5,-897.46094,-12.69531,312.5,-0.024114865,0.152150125,0.114712114,59.7,19.05,8.55
-825.68359,141.11328,-528.32031,-0.0223828,-0.059687642,0.030243414,-15.9,31.35,14.55,-137.69531,-98.14453,978.51562,0.051027493,0.072744276,0.009059655,75.75,-0.75,87.6,-935.54687,-6.34766,337.89062,-0.013323145,0.189321624,0.074076486,60.15,19.2,9
-838.37891,154.29687,-539.55078,-0.072877445,0.032641671,-0.042900542,-13.95,30.9,14.1,-136.23047,-99.60938,980.46875,0.054491623,0.115244963,0.018385996,75.75,-0.75,88.35,-943.84766,-0.97656,329.10156,-0.007860614,0.186124006,0.081937274,59.25,19.05,8.55
-849.60937,141.11328,-535.64453,-0.079006168,-0.023315504,-0.003330786,-13.95,30.9,14.1,-160.64453,-92.28516,988.28125,0.042500687,0.160543588,-0.000799361,75.75,-0.75,88.35,-952.14844,3.90625,329.58984,0.011990761,0.10818371,0.086733614,61.05,20.1,10.65
-837.40234,142.57812,-547.36328,-0.041035309,-0.046231154,-0.014255675,-13.2,29.4,13.65,-178.22266,-86.42578,998.53516,0.086733614,0.168271033,0.007727445,75.75,-0.75,88.35,-960.9375,7.8125,345.21484,0.043166879,0.048096562,0.067415088,59.85,17.7,9
-848.63281,142.08984,-544.43359,-0.061153195,0.007727445,0.013189977,-13.35,30.6,14.55,-164.0625,-94.72656,1001.95312,0.072877445,0.197981598,0.052359878,74.7,-1.05,86.85,-961.42578,28.80859,345.21484,0.090863761,0.068081105,0.089531376,59.85,17.7,9
-849.12109,122.55859,-543.45703,-0.050627813,0.013855994,-0.042101007,-14.1,30.6,14.55,-172.85156,-93.26172,1007.32422,0.050494644,0.160410419,-0.022516144,75.15,0.45,87.75,-977.05078,9.76562,347.16797,0.107650861,0.051027493,0.032908183,60.15,17.7,8.4
-839.84375,134.76562,-552.73437,-0.016920443,-0.031708967,0.018252653,-14.85,30.3,13.5,-188.47656,-79.58984,1013.67187,0.095793269,0.173467053,0.018652334,74.85,-0.15,87.75,-970.70312,21.97266,354.98047,0.10085612,0.049029091,0.013855994,59.4,17.7,8.7
-840.33203,131.83594,-542.48047,-0.019318526,0.035572777,0.002531426,-14.85,30.3,13.5,-183.59375,-101.5625,1023.92578,0.074209829,0.10645182,0.018119485,76.8,0,88.35,-978.51562,8.30078,343.26172,0.113513073,0.055823833,-0.049961795,59.1,18.45,8.7
-843.75,139.64844,-543.45703,-0.030643269,0.024248034,-0.027845332,-14.4,31.35,14.25,-171.38672,-93.75,1001.95312,0.08020521,0.08580091,-0.061819213,75.75,0,86.85,-968.75,0.97656,337.40234,0.155880591,0.03184231,0.007860614,60.3,19.05,7.8
-829.10156,135.74219,-550.29297,-0.012390441,0.027445652,0.024647714,-13.2,30.15,13.65,-183.59375,-91.30859,1022.94922,0.10778403,0.030376757,-0.02544725,75.9,-1.2,88.05,-953.61328,6.34766,346.67969,0.178396561,0.040502285,-0.028511524,60.3,19.05,7.8
-833.98437,124.02344,-559.57031,-0.068081105,0.072211252,-0.030110246,-13.95,30.9,14.7,-187.98828,-93.75,998.04687,0.104586586,-0.010125528,-0.05435828,75.9,-1.2,88.05,-961.42578,-10.74219,350.09766,0.215967914,0.017320124,-0.023315504,59.25,19.05,7.8
-841.79687,127.92969,-558.59375,-0.052226709,0.079405849,-0.061819213,-13.95,30.9,14.7,-205.56641,-76.17188,1007.8125,0.09179629,-0.013456314,-0.018519165,76.05,-0.3,87.9,-967.28516,-17.57813,335.44922,0.173333884,-0.033041352,0.026912628,60.15,19.2,10.05
-828.61328,150.87891,-565.91797,-0.008393637,-0.011857592,-0.017053612,-13.05,31.8,16.05,-182.12891,-93.26172,999.51172,0.114312434,-0.030509926,-0.021183759,74.25,-1.05,87.6,-959.47266,-11.71875,343.75,0.179728945,-0.013855994,0.00039968,60.15,19.2,10.05
-825.68359,139.64844,-554.19922,-0.069280321,0.054091942,-0.061819213,-15,29.7,14.7,-199.21875,-70.80078,1002.44141,0.048362899,-0.033840712,-0.074742678,76.65,0.45,88.8,-950.19531,-5.37109,354.98047,0.160810099,0.014655355,0.056223513,60,19.05,8.85
-822.75391,129.39453,-551.75781,-0.043033711,0.081803931,-0.047297026,-13.05,31.35,14.55,-187.5,-79.58984,993.65234,0.057156217,-0.007327765,-0.079405849,76.65,0.45,88.8,-944.82422,-7.32422,330.07812,0.168404376,0.04183467,0.004263316,60,19.05,8.85
-841.79687,142.08984,-552.24609,0.006661573,0.054225111,-0.019318526,-13.95,30.15,14.4,-174.31641,-90.33203,991.21094,0.047030689,0.068081105,-0.051027493,75.9,0.9,88.05,-953.61328,-3.41797,353.51562,0.155880591,0.044365921,-0.022116463,60.9,17.7,8.7
-829.58984,153.32031,-540.03906,-0.064350639,0.076474743,-0.069146978,-13.95,30.15,14.4,-168.94531,-84.96094,990.23437,0.043166879,0.070079682,-0.049695283,75.75,0,87.6,-970.70312,9.27734,361.32812,0.131232703,0.087532974,0.016120908,61.65,18.45,9.45
-826.66016,130.85937,-529.78516,-0.078872825,0.060087323,-0.051427174,-14.1,31.35,15.6,-157.71484,-89.35547,1002.44141,0.004130147,0.062885086,-0.031975479,75.75,0,87.6,-946.77734,11.23047,359.86328,0.142157766,0.027712163,0.013589657,61.95,19.2,9.75
-841.79687,126.95313,-521.48437,-0.009725847,0.046364497,0.010525208,-13.8,30.3,13.5,-145.01953,-78.61328,998.53516,0.03184231,0.085534398,-0.037304667,75.9,0.15,87,-958.00781,5.37109,343.75,0.176531327,0.055823833,-0.024914226,59.85,19.2,7.35
-840.82031,131.34766,-541.99219,-0.06381779,0.047297026,-0.078872825,-15.6,28.95,14.7,-145.50781,-84.47266,1012.20703,0.008260294,0.109915775,-0.007061253,73.95,0,89.7,-956.05469,19.53125,358.88672,0.147220442,0.066882064,-0.006661573,61.35,19.05,8.55
-823.73047,136.23047,-538.08594,0.01598774,0.036904987,-0.027445652,-15.6,28.95,14.7,-162.10937,-85.44922,991.69922,-0.025047395,0.06461715,-0.032375159,75.75,1.05,87.6,-936.03516,-12.69531,365.23437,0.138826979,0.061153195,0.009192998,59.4,18.45,8.4
-830.07812,129.88281,-532.71484,0.013456314,0.008659975,-0.03184231,-15.6,28.95,14.7,-135.74219,-93.75,999.02344,0.011457912,0.038637052,0.010258871,75.75,1.05,87.6,-930.17578,11.71875,340.33203,0.052093366,0.127369067,-0.01079172,59.4,18.45,8.4
-824.21875,147.94922,-532.22656,-0.001199041,0.015588059,-0.03184231,-13.05,31.35,13.2,-147.94922,-107.42188,1008.78906,-0.021849951,0.03144263,-0.020784079,75.3,0,88.65,-954.58984,-2.44141,350.09766,0.114445602,0.056356856,0.019851375,60.6,18.75,7.35
-799.80469,139.16016,-537.10937,-0.018119485,0.045165456,0.01638742,-13.95,30.45,15.45,-166.01562,-110.35156,1019.04297,-0.018385996,0.021849951,0.018785677,75.75,0,87.6,-934.08203,13.18359,341.79687,0.090730418,0.044232752,0.019185357,61.65,18,9
-818.84766,136.71875,-540.03906,-0.039036732,0.08580091,-0.028378181,-15.6,30.9,13.65,-155.76172,-133.30078,996.09375,-0.032908183,0.003597298,-0.06981317,75.9,0.15,87,-946.28906,4.88281,353.51562,0.091263441,0.083402827,0.044499264,59.7,19.05,6.75
-823.73047,125.97656,-544.92187,-0.008260294,0.072744276,-0.138693636,-13.95,30.15,14.1,-170.89844,-135.25391,998.53516,-0.031176118,0.015854571,-0.077407272,76.2,0.15,87.75,-960.44922,0.97656,348.14453,0.123638601,0.04263403,-0.012523785,60.15,17.7,8.4
-836.42578,118.65234,-553.71094,0.05302607,0.024647714,-0.08060489,-13.95,30.15,14.1,-164.0625,-113.28125,1018.55469,-0.009459335,0.046897346,-0.025180738,74.85,0.45,87.75,-950.68359,0,352.05078,0.106984669,0.049695283,0.063684446,59.7,17.85,8.25
-843.75,133.78906,-527.83203,0.019851375,0.039436413,-0.074876021,-14.25,29.4,14.1,-166.99219,-99.60938,999.02344,0.074742678,0.021450271,-0.08620059,75.75,0,87.9,-934.08203,1.95312,352.05078,0.122306216,0.018385996,0.025180738,58.5,18.3,8.55
-843.26172,113.28125,-543.45703,0.016120908,0.048762579,-0.060487003,-14.4,30.6,14.55,-146.48437,-119.14063,994.62891,0.008127126,0.006395061,-0.046231154,75.75,0,87.9,-946.77734,-3.90625,359.86328,0.180261794,-0.043699903,0.103653883,58.5,18.3,8.55
-812.5,118.65234,-547.36328,0.074609509,-0.003730467,-0.017719804,-14.25,30.15,15.15,-158.69141,-116.21094,1020.50781,0.023182161,0.058355258,-0.114578946,76.2,-0.15,88.05,-942.38281,-6.83594,351.07422,0.210372214,0.010125528,0.029577397,60.15,18.45,10.5
-824.70703,119.62891,-546.875,0.062885086,0.061153195,-0.042900542,-15.15,30.6,14.55,-133.30078,-125.48828,1005.85937,0.017320124,0.041035309,-0.104986267,75.15,-0.9,87.45,-933.10547,-13.67187,379.39453,0.20477634,0.005462531,0.011724424,60.15,18.45,10.5
-838.37891,107.91016,-543.45703,0.062751917,0.057955578,-0.099390567,-15.15,30.6,14.55,-143.06641,-110.83984,1018.06641,0.037304667,0.073410468,-0.09699231,75.15,0.45,88.05,-936.03516,14.64844,382.8125,0.25820209,0.053159238,0.065549854,58.95,19.05,8.25
-836.42578,121.58203,-547.36328,0.096725798,-0.03184231,-0.014389018,-15,31.2,13.35,-148.92578,-104.49219,998.53516,0.036105626,0.089931057,-0.140292532,76.2,0.45,88.5,-953.125,2.92969,371.09375,0.232888183,0.054491623,0.030243414,59.7,19.35,8.25
-819.82422,120.60547,-533.20312,0.045431793,-0.000932704,-0.040768797,-14.25,30.45,14.1,-151.85547,-81.05469,1008.30078,0.033041352,0.031176118,-0.117110197,77.1,-0.75,87.9,-938.96484,3.90625,377.44141,0.273390468,-0.011990761,0.051027493,61.95,18.45,8.25
-845.21484,132.8125,-541.99219,0.067015233,0.005329188,-0.060620172,-14.85,30.3,14.25,-149.41406,-112.30469,993.65234,0.072211252,0.044898944,-0.125770346,75.75,0.3,86.55,-937.5,5.85937,386.23047,0.250741156,0.03703833,0.035173097,59.85,18.75,8.7
-827.63672,128.90625,-527.34375,0.1012558,-0.018252653,-0.017186781,-14.85,30.3,14.25,-139.16016,-88.37891,1021.48437,0.077540615,0.067148576,-0.131499214,75.75,0.3,86.55,-944.33594,23.4375,340.82031,0.251940197,0.099923416,0.021050591,59.85,18.75,7.35
-826.17187,117.67578,-521.97266,0.064750319,0.028911205,-0.066882064,-14.1,30.3,13.95,-163.57422,-87.89063,1006.83594,0.041701326,0.051827029,-0.139359828,75.15,-0.45,87,-940.91797,7.8125,397.94922,0.221963295,-0.001865233,-0.026912628,60.15,19.5,8.4
-829.10156,107.91016,-525.39062,0.021316928,-0.004263316,-0.059154619,-14.55,29.7,14.7,-140.625,-71.28906,1029.29688,0.014655355,0.008127126,-0.107650861,75.75,0.3,87.9,-949.21875,35.64453,373.53516,0.256470199,0.047963219,0.043833071,59.85,19.2,6.6
-833.98437,131.83594,-525.39062,0.04783005,-0.017186781,-0.020784079,-13.35,30.6,13.2,-162.59766,-63.96484,1008.78906,0.047696707,0.029977077,-0.117776389,75.6,-0.15,87.45,-944.33594,18.55469,360.35156,0.256070519,0.077540615,0.020517567,59.85,19.2,6.6
-823.73047,110.83984,-536.62109,0.033441032,0.002398082,-0.041967838,-14.25,30.15,15.15,-172.36328,-67.87109,1032.22656,0.016120908,0.052359878,-0.139892852,75.6,-0.15,87.45,-973.63281,41.50391,368.16406,0.256070519,0.067548256,-0.050894325,60.3,19.35,7.2
-815.42969,117.1875,-537.10937,0.027045971,-0.030776438,-0.032908183,-14.25,30.15,15.15,-158.69141,-75.68359,1021.97266,-0.001465553,-0.026646291,-0.120574326,75.6,-0.15,87.45,-955.07812,58.10547,379.88281,0.1943843,0.026379779,-0.016653932,61.05,18.3,8.25
-838.86719,121.09375,-529.29687,0.09526042,-0.104986267,0.000799361,-13.5,30.15,14.4,-156.73828,-72.75391,1023.92578,-0.02584693,-0.010125528,-0.070612531,76.05,-0.75,88.35,-951.17187,39.0625,364.25781,0.170802458,0.046897346,-0.047297026,60.15,17.4,8.4
-828.125,112.30469,-533.20312,0.108849902,-0.057689066,0.023582016,-14.55,29.4,14.1,-147.46094,-67.87109,995.11719,-0.011857592,-0.039036732,-0.073143956,75.75,0.3,87.15,-940.91797,32.71484,360.35156,0.202378257,0.041701326,-0.040901966,60.15,20.25,7.35
-832.51953,115.72266,-520.50781,0.03703833,-0.039969436,0.007194422,-14.85,30.6,12.9,-142.08984,-70.3125,1013.67187,-0.03837054,-0.071145554,-0.086999951,75.75,0.3,87.15,-957.51953,13.18359,376.95312,0.168537545,-0.015588059,-0.017586461,60,18.6,7.5
-839.35547,123.53516,-534.17969,0.059820811,-0.0223828,0.002797937,-14.85,30.6,12.9,-151.85547,-68.84766,1015.13672,-0.010392039,-0.084068845,-0.092062802,74.85,0.9,88.5,-943.84766,20.99609,341.30859,0.175998478,-0.041301646,-0.002797937,59.85,18.45,8.7
-833.00781,124.02344,-516.11328,0.106984669,-0.057023048,0.020117887,-15,30.45,13.35,-161.62109,-75.19531,1005.85937,-0.02584693,-0.03277484,-0.078606488,75.9,-0.15,87.45,-932.61719,13.67187,347.16797,0.18226037,0.038637052,0.031575799,59.85,18.45,8.7
-812.01172,125,-509.76562,0.035039754,-0.024248034,-0.052226709,-13.95,30.45,13.35,-150.87891,-84.47266,979.49219,-0.023048993,-0.067947937,-0.077540615,75.3,-0.3,86.85,-958.49609,-2.44141,376.95312,0.143623319,0.037438011,-0.02757882,60.6,19.2,8.4
-828.61328,125.97656,-520.50781,0.05302607,-0.047696707,-0.062085725,-14.25,30.15,14.7,-152.34375,-79.58984,986.81641,-0.073010788,0.014522187,-0.082203612,75.3,-0.3,86.85,-936.03516,-3.41797,375.97656,0.162142484,-0.034773416,-0.025180738,60.6,19.2,8.4
-834.96094,130.85937,-528.80859,0.067281745,-0.007194422,-0.000932704,-15.3,29.7,14.4,-143.06641,-68.35938,993.65234,-0.075542039,0.023582016,-0.074209829,76.2,-1.2,87.75,-904.29687,2.44141,336.91406,0.189987816,0.074342998,-0.004263316,59.7,17.55,7.8
-835.9375,133.30078,-514.16016,-0.001332384,-0.02544725,-0.082336955,-15.3,29.7,14.4,-115.23438,-78.61328,1013.18359,-0.106185308,0.003064275,-0.048096562,76.5,-1.5,88.35,-937.98828,-6.34766,381.34766,0.195983196,0.162675333,0.015721228,60.15,19.2,5.85
-846.19141,132.32422,-538.08594,0.069680001,-0.09739199,-0.050761156,-13.95,30.45,13.35,-138.67187,-91.30859,994.62891,-0.094594227,-0.005062851,-0.077274104,75,-1.05,87.9,-945.3125,-0.48828,386.23047,0.217433467,-0.03663865,-0.013056634,59.25,17.55,6.75
