Timestamp (uS),IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU3_AccX,IMU3_AccY,IMU3_AccZ
7482515,-9.76562,4.88281,1027.34375,-204.58984,201.66016,1078.61328,78.125,-31.25,1010.25391
7487514,-4.39453,-13.18359,1021.48437,-215.82031,249.02344,1040.03906,71.77734,-14.16016,1032.22656
7492515,8.30078,-8.30078,1024.90234,-211.42578,233.88672,1011.23047,61.03516,-27.83203,1018.06641
7497516,-2.44141,-11.23047,1017.08984,-198.24219,205.07812,982.42187,78.61328,-24.41406,1014.64844
7502516,-1.46484,2.44141,1016.60156,-178.71094,199.21875,978.51562,66.89453,-17.57813,1017.08984
7507515,0.97656,-14.64844,1026.85547,-163.08594,169.43359,979.49219,68.84766,-23.92578,1020.50781
7512516,0.48828,-8.78906,1020.50781,-168.94531,204.10156,1022.94922,76.66016,-20.50781,1022.94922
7517516,-1.46484,3.41797,1019.04297,-169.43359,237.79297,1041.50391,86.91406,-20.50781,1016.11328
7522516,0.97656,-4.88281,1020.50781,-153.32031,217.77344,1054.19922,55.17578,-19.04297,1022.94922
7527515,-2.44141,2.92969,1018.55469,-92.77344,164.55078,1056.64063,68.35938,-26.85547,1019.04297
7532516,-6.34766,-4.39453,1021.97266,-129.39453,162.10937,1047.85156,71.77734,-20.50781,1007.8125
7537516,-6.34766,-5.37109,1022.46094,-125.97656,197.26562,1021.48437,71.77734,-10.25391,1009.76562
7542516,-2.92969,-0.97656,1024.90234,-108.39844,184.57031,998.53516,80.07813,-28.32031,1005.85937
7547515,-6.34766,20.99609,1018.55469,-95.70313,215.33203,995.60547,78.61328,-3.90625,1023.92578
7552516,-8.30078,3.90625,1017.57812,-97.65625,169.92187,984.375,66.40625,-28.32031,1022.46094
7557519,0.97656,-0.48828,1022.46094,-112.30469,115.72266,969.72656,73.24219,-21.97266,1029.78516
7562519,-4.88281,-9.76562,1015.625,-109.86328,113.76953,979.00391,69.33594,-20.50781,1013.67187
7567518,-2.44141,14.16016,1010.25391,-124.51172,157.22656,971.67969,71.77734,-15.625,997.55859
7572519,8.30078,-9.27734,1021.48437,-122.07031,181.15234,958.00781,68.84766,-10.25391,1015.13672
7577518,-14.16016,-15.13672,1013.67187,-137.20703,213.86719,959.96094,77.63672,-19.53125,1015.13672
7582519,10.74219,0.0,1013.67187,-99.12109,144.53125,958.98437,71.77734,-20.50781,1016.11328
7587518,-8.30078,-5.85937,1028.80859,-86.42578,53.71094,960.9375,78.61328,-4.88281,1010.74219
7592518,-10.25391,8.78906,1027.83203,-122.07031,39.55078,972.65625,71.77734,-12.20703,1019.04297
7597519,-5.37109,0.97656,1023.92578,-106.93359,24.41406,973.14453,64.45313,-7.32422,1020.99609
7602519,-12.69531,-1.46484,1008.78906,-90.33203,18.55469,973.63281,66.40625,-21.48438,1022.46094
7607518,1.95312,-0.48828,1018.55469,-103.02734,24.90234,958.00781,66.89453,-16.60156,1010.74219
7612518,-5.37109,-14.64844,1014.16016,-105.46875,15.625,933.10547,74.70703,-29.78516,1011.71875
7617519,-9.27734,8.30078,1035.64453,-80.56641,-17.57813,929.19922,76.66016,-5.37109,1025.39063
7622518,-4.88281,-3.90625,1021.48437,-23.92578,-84.47266,880.85937,59.57031,-20.99609,1009.76562
7627518,8.30078,-4.88281,1010.74219,22.46094,-209.96094,850.09766,78.125,-19.53125,1019.04297
7632519,0.48828,-0.97656,1017.08984,64.45313,-314.94141,801.26953,83.98438,-20.50781,1005.85937
7637518,-6.34766,5.85937,1021.48437,53.22266,-371.58203,759.27734,77.63672,-23.92578,1009.27734
7642518,7.8125,-8.78906,1026.85547,61.03516,-391.60156,721.67969,55.66406,-13.18359,1004.88281
7647518,-11.23047,10.25391,1021.48437,84.96094,-360.83984,723.14453,73.24219,-16.60156,1019.53125
7652518,2.44141,1.46484,1020.01953,119.62891,-458.98437,728.51562,71.28906,-14.64844,1000.48828
7657518,0.0,-14.64844,1019.04297,137.20703,-492.1875,779.29687,65.91797,-19.04297,1011.71875
7662516,-10.25391,-1.95312,1009.76562,117.67578,-450.19531,877.92969,85.44922,-25.39063,1013.67187
7667515,-20.50781,1.46484,1024.90234,123.53516,-434.57031,966.30859,70.80078,-16.11328,1017.57812
7672515,-0.48828,6.83594,1017.08984,173.82812,-458.98437,1027.34375,62.98828,-13.18359,1013.18359
7677516,4.39453,0.48828,1020.01953,218.26172,-518.55469,1052.24609,75.19531,-2.44141,1013.18359
7682515,-7.8125,-4.88281,1012.69531,211.91406,-536.62109,1069.82422,69.33594,-17.08984,1010.25391
7687515,3.41797,0.97656,1019.53125,180.17578,-494.14062,1065.42969,76.17188,-22.46094,1017.57812
7692516,1.95312,8.30078,1026.36719,159.66797,-417.96875,1055.17578,64.94141,-11.23047,1024.90234
7697515,8.78906,-0.48828,1020.01953,180.66406,-407.71484,1027.34375,61.52344,-17.57813,1023.4375
7702516,3.90625,-6.34766,1022.46094,200.68359,-379.39453,997.55859,64.45313,-12.20703,1024.90234
7707515,5.37109,-1.95312,1022.94922,239.25781,-493.16406,988.76953,68.35938,-20.01953,1018.55469
7712515,-12.20703,8.78906,1011.71875,251.95312,-565.42969,976.5625,77.14844,-17.08984,1016.60156
7717516,-5.85937,-9.27734,1022.46094,233.39844,-492.1875,987.79297,79.58984,-18.55469,1006.34766
7722516,6.34766,11.23047,1014.16016,193.84766,-417.48047,983.88672,77.63672,-26.85547,1020.99609
7727515,-4.39453,-0.97656,1021.48437,153.80859,-291.99219,982.42187,62.01172,-24.41406,1029.78516
7732516,-4.88281,12.20703,1030.27344,137.20703,-170.89844,1013.18359,73.73047,-19.53125,1016.60156
7737516,-21.97266,13.67187,1026.36719,133.30078,-151.85547,1026.85547,61.52344,-18.55469,1020.01953
7742516,9.27734,-0.97656,1022.46094,135.25391,-145.50781,1088.86719,69.82422,-13.67187,1017.57812
7747515,1.95312,-10.25391,1028.32031,162.59766,-142.57812,1174.31641,58.59375,-25.87891,1019.04297
7752515,0.48828,6.83594,1015.13672,136.71875,-121.58203,1266.60156,77.14844,-23.4375,1014.64844
7757516,-9.76562,9.76562,1022.46094,115.23438,-29.78516,1373.53516,68.35938,-9.76562,1017.08984
7762516,-10.74219,7.8125,1030.76172,97.65625,-79.10156,1433.10547,69.33594,-17.08984,1019.53125
7767515,-8.78906,3.90625,1013.67187,72.26563,103.51563,1495.60547,59.08203,-25.39063,1023.4375
7772516,-7.8125,1.46484,1019.53125,72.75391,-5.85937,1465.82031,78.61328,-16.11328,1028.32031
7777518,-10.25391,-5.37109,1014.16016,40.03906,97.16797,1462.40234,82.51953,-29.78516,1019.04297
7782519,-4.88281,1.95312,1024.41406,-24.90234,139.16016,1461.91406,78.125,-11.71875,1012.69531
7787518,0.48828,4.39453,1025.39063,-48.82813,210.44922,1453.61328,68.35938,-14.64844,1010.25391
7792518,-8.30078,0.0,1021.48437,-80.56641,279.29687,1459.47266,65.42969,-14.16016,1018.06641
7797516,-5.85937,-0.97656,1022.94922,-74.70703,286.62109,1497.07031,60.54688,-9.27734,1018.06641
7802515,0.97656,0.48828,1010.25391,-60.54688,301.75781,1560.05859,64.94141,-21.97266,1021.97266
7807515,-5.37109,-5.37109,1020.50781,-38.57422,246.09375,1621.09375,72.75391,-24.90234,1024.90234
7812516,-3.41797,6.83594,1032.71484,-51.75781,303.22266,1708.00781,69.33594,-29.78516,1013.67187
7817515,13.18359,5.37109,1022.46094,-18.55469,333.00781,1831.05469,81.54297,-8.78906,1019.04297
7822516,-7.8125,-5.85937,1025.39063,31.73828,299.80469,1925.78125,67.38281,-16.11328,1021.97266
7827515,-7.32422,4.88281,1026.85547,75.19531,292.96875,1999.93896,76.66016,-14.16016,1022.46094
7832515,-5.85937,0.0,1017.08984,118.16406,281.25,1999.93896,91.30859,-29.29688,1019.53125
7837514,9.76562,-2.44141,1014.16016,134.76562,238.76953,1999.93896,71.28906,-15.13672,1003.41797
7842515,4.39453,-2.92969,1009.27734,140.625,284.66797,1999.93896,67.38281,-10.25391,1012.20703
7847514,-8.30078,3.41797,1025.39063,147.94922,295.41016,1999.93896,77.14844,-1.95312,1014.16016
7852515,-7.32422,-8.78906,1020.99609,146.48437,268.06641,1999.93896,69.82422,-17.57813,1015.625
7857516,2.44141,-5.85937,1021.48437,157.22656,243.16406,1999.93896,67.87109,-17.08984,1008.30078
7862516,-14.64844,-5.85937,1024.41406,166.50391,187.98828,1999.93896,62.5,-20.99609,1016.11328
7867515,-1.46484,12.20703,1011.71875,120.60547,209.47266,1999.93896,70.3125,-14.16016,1034.17969
7872516,1.46484,-16.60156,1024.90234,143.55469,213.37891,1999.93896,72.26563,-22.94922,1007.8125
7877516,-16.60156,-8.30078,1020.50781,139.64844,166.01562,1765.13672,78.61328,-30.27344,1009.76562
7882515,-15.625,-5.37109,1020.99609,118.16406,166.01562,1574.21875,66.40625,-4.88281,1008.78906
7887515,-14.64844,-8.78906,1016.11328,106.93359,179.6875,1438.96484,60.54688,-28.80859,1016.11328
7892516,-7.8125,3.90625,1014.16016,98.63281,208.98437,1355.46875,72.75391,-13.67187,1011.71875
7897518,-5.37109,-13.67187,1021.48437,180.17578,216.79687,1327.14844,9.27734,-32.22656,995.11719
7902519,-14.64844,3.90625,1019.53125,-59.57031,65.91797,1323.24219,92.28516,-9.76562,1058.10547
7907518,-12.20703,15.625,1020.99609,155.27344,161.13281,1300.78125,83.49609,20.01953,1043.94531
7912518,5.85937,-3.41797,1017.57812,100.09766,101.07422,1299.31641,70.80078,-18.06641,1027.83203
7917518,-1.46484,7.8125,1022.46094,83.00781,-115.72266,1185.05859,57.12891,-43.94531,1007.8125
7922518,9.27734,-1.95312,1019.53125,83.49609,149.41406,1139.64844,70.3125,-17.57813,1028.80859
7927518,3.41797,-14.64844,1019.04297,54.19922,74.21875,970.21484,96.19141,-5.37109,1002.92969
7932519,5.37109,-1.95312,1019.04297,86.42578,16.60156,814.45312,75.68359,-10.74219,1012.20703
7937518,0.0,10.25391,1014.16016,60.54688,68.84766,685.54687,67.87109,-23.4375,1036.13281
7942516,4.39453,0.97656,1009.76562,44.92188,59.57031,573.73047,66.40625,-12.69531,1012.69531
7947515,-10.25391,13.67187,1020.01953,4.39453,133.30078,508.30078,71.28906,4.88281,1017.57812
7952515,-8.30078,9.27734,1011.23047,-0.97656,149.90234,474.60937,54.6875,-25.87891,1011.71875
7957516,-18.55469,-6.34766,1023.92578,-25.87891,122.55859,465.82031,67.87109,-25.87891,1021.48437
7962519,-9.27734,-6.34766,1026.36719,9.76562,65.42969,466.30859,73.73047,-19.04297,951.17187
7967518,-10.25391,3.41797,1030.27344,-23.4375,-7.32422,478.51562,73.24219,-33.69141,961.91406
7972519,-8.78906,-2.92969,1014.64844,-80.07813,12.20703,496.09375,63.96484,-36.62109,1033.69141
7977518,0.48828,5.85937,1033.69141,-99.60938,63.96484,505.37109,89.35547,-8.78906,985.35156
7982519,-0.48828,-0.48828,1022.94922,-78.61328,26.85547,497.55859,77.14844,-1.95312,1043.45703
7987521,-7.8125,5.85937,1012.20703,-19.04297,-85.44922,437.01172,60.54688,-39.55078,1005.85937
7992522,1.46484,3.41797,1025.87891,10.74219,-162.10937,381.83594,84.96094,2.92969,1068.35938
7997528,-4.39453,6.83594,1021.48437,23.4375,-207.03125,331.54297,96.67969,-6.34766,1005.37109
8002531,-5.85937,7.32422,1008.30078,9.27734,-174.31641,270.99609,84.47266,-10.25391,1010.74219
8007531,-0.48828,-5.85937,1016.60156,-39.0625,-141.11328,269.04297,68.84766,-18.55469,1031.25
8012532,-9.27734,-2.44141,1023.92578,-53.71094,-73.73047,252.92969,81.05469,-2.92969,1055.66406
8017532,-8.30078,5.85937,1019.04297,-17.57813,-115.23438,224.12109,80.56641,-13.67187,1008.78906
8022533,-19.04297,4.39453,1022.94922,14.16016,-220.70312,186.52344,59.08203,-31.25,1038.08594
8027533,1.95312,-4.39453,1014.16016,49.31641,-289.55078,160.15625,79.10156,-12.69531,1010.74219
8032533,-15.13672,-1.46484,1011.23047,53.71094,-311.52344,140.625,83.00781,-19.53125,1018.55469
8037534,-7.32422,-9.27734,1020.01953,77.14844,-299.80469,138.18359,82.03125,-19.53125,1019.04297
8042534,-9.76562,-7.32422,1015.625,96.67969,-284.17969,139.64844,61.03516,-2.92969,1012.20703
8047534,-10.25391,9.27734,1025.87891,100.09766,-267.57812,175.29297,75.19531,-14.16016,984.86328
8052535,0.48828,1.95312,1022.94922,115.23438,-291.50391,172.85156,75.68359,-8.78906,1026.36719
8057541,-2.44141,-7.8125,1012.69531,117.67578,-306.64062,189.94141,83.98438,-16.60156,1028.80859
8062557,0.48828,-3.90625,1013.67187,117.67578,-335.44922,175.78125,78.125,-11.23047,1040.52734
8067579,-14.16016,4.39453,1017.57812,110.35156,-304.6875,145.99609,67.38281,-7.8125,1014.16016
8072589,-4.88281,4.88281,1028.32031,81.05469,-295.89844,90.82031,69.33594,-28.32031,1006.83594
8077605,1.95312,0.0,1018.06641,57.61719,-227.53906,10.25391,72.26563,-18.55469,1001.46484
8082618,-7.8125,-13.18359,1019.04297,36.62109,-167.48047,-48.82813,84.47266,-16.60156,1004.39453
8087627,-0.97656,-1.46484,1016.11328,48.82813,-188.47656,-142.08984,79.58984,-4.39453,1012.20703
8092635,-0.48828,-10.25391,1023.4375,55.66406,-204.58984,-212.40234,56.64063,-28.32031,1010.74219
8097641,14.16016,-1.46484,1012.20703,42.48047,-213.86719,-285.15625,80.56641,-20.50781,1018.06641
8102645,5.85937,6.34766,1021.48437,18.55469,-188.47656,-307.61719,53.71094,-21.48438,1010.25391
8107647,-8.30078,10.74219,1018.06641,-17.08984,-131.83594,-318.35937,75.68359,-18.55469,1012.20703
8112649,7.32422,-2.44141,1012.69531,-21.48438,-89.84375,-328.61328,66.40625,-23.4375,1019.53125
8117655,9.27734,-5.85937,1029.29688,1.95312,-105.95703,-350.58594,73.73047,-9.76562,1012.69531
8122666,-17.57813,-2.92969,1002.92969,8.78906,-143.06641,-344.23828,75.68359,-20.01953,1016.11328
8127670,6.83594,-2.92969,1018.06641,43.45703,-193.35937,-333.00781,78.125,-12.20703,1020.99609
8132675,0.0,-6.34766,1020.01953,56.64063,-232.91016,-317.87109,73.24219,-12.69531,1025.87891
8137674,-9.76562,-0.48828,1019.53125,36.13281,-233.39844,-310.54687,72.26563,-22.46094,1030.76172
8142677,-13.18359,10.74219,1026.36719,22.46094,-122.07031,-286.62109,64.45313,-15.13672,1021.97266
8147676,0.97656,0.97656,1018.06641,21.48438,-90.82031,-293.94531,64.45313,-16.11328,1016.11328
8152680,-1.95312,0.97656,1013.67187,0.97656,-99.60938,-282.71484,77.14844,-20.99609,1011.71875
8157681,-3.41797,-13.67187,1013.67187,-5.37109,-45.89844,-241.69922,74.70703,-14.16016,996.09375
8162682,-10.25391,5.85937,1028.80859,-4.88281,12.69531,-199.21875,73.24219,1.46484,1019.53125
8167682,-9.76562,-3.41797,1015.13672,6.34766,-153.80859,-194.33594,75.68359,-18.55469,1016.11328
8172683,-0.48828,0.97656,1015.13672,-10.25391,-18.55469,-119.14063,72.75391,-23.4375,1024.90234
8177689,2.44141,2.92969,1027.34375,-21.97266,-11.23047,-85.9375,64.94141,4.88281,1027.34375
8182692,-9.27734,0.0,1023.4375,-8.78906,7.32422,-8.30078,104.49219,-30.27344,989.74609
8187699,-15.13672,-0.48828,1025.87891,-23.92578,96.19141,77.63672,81.05469,-20.01953,972.16797
8192707,3.41797,-14.64844,1012.20703,28.80859,47.85156,191.89453,60.54688,-6.34766,1060.05859
8197715,0.48828,-0.48828,1010.74219,70.80078,11.23047,331.05469,71.77734,-18.06641,991.21094
8202726,-5.37109,-4.88281,1024.90234,70.3125,-93.75,455.56641,74.70703,-23.4375,1025.87891
8207737,3.90625,-13.67187,1007.32422,90.82031,-117.1875,591.30859,69.82422,-14.64844,997.55859
8212752,1.46484,-3.90625,1014.64844,77.14844,-48.82813,689.45312,62.98828,21.97266,994.14062
8217767,5.37109,-2.92969,1026.85547,78.61328,-47.36328,735.83984,32.71484,-67.38281,903.32031
8222777,10.25391,-2.44141,1030.76172,5.37109,259.27734,849.12109,58.10547,-35.64453,1071.28906
8227787,-3.90625,5.85937,1023.4375,57.12891,-76.17188,792.48047,66.89453,39.55078,1069.33594
8232795,-25.39063,10.74219,1040.52734,31.73828,144.04297,899.90234,111.81641,17.08984,955.56641
8237806,-7.8125,0.0,1011.23047,43.94531,552.24609,1124.02344,29.29688,-62.98828,1067.87109
8242812,-3.90625,-4.39453,1010.74219,229.00391,323.73047,1286.62109,79.58984,-55.66406,1017.57812
8247825,-12.69531,-8.78906,1023.4375,275.39062,401.85547,1620.60547,100.58594,23.92578,1085.44922
8252827,-6.34766,-14.16016,1010.74219,322.26562,-34.17969,1764.16016,113.28125,3.90625,1007.32422
8257838,-34.66797,9.76562,1020.99609,329.10156,-155.76172,1999.93896,62.01172,-36.13281,1001.46484
8262855,-29.29688,9.27734,1001.46484,353.51562,500.48828,1999.93896,36.13281,-42.48047,990.72266
8267864,11.71875,-11.71875,1028.80859,256.83594,-217.77344,1999.93896,94.23828,7.32422,1069.82422
8272875,-0.97656,11.23047,1005.85937,366.69922,-44.43359,1999.93896,122.07031,7.8125,981.93359
8277891,-6.83594,4.88281,1028.80859,259.76562,361.81641,1999.93896,50.78125,-52.73438,979.00391
8282903,-11.23047,0.0,1019.04297,318.35937,-289.0625,1999.93896,79.58984,-29.78516,1000.0
8287907,-6.83594,-1.95312,1031.73828,308.59375,162.59766,1999.93896,93.26172,-0.48828,1007.32422
8292910,-0.48828,-3.90625,1014.64844,299.31641,96.67969,1999.93896,65.91797,-5.37109,1011.23047
8297911,-22.46094,-8.30078,1012.69531,318.84766,133.30078,1999.93896,56.64063,-14.64844,1023.92578
8302919,-4.39453,-1.95312,1020.01953,267.08984,81.54297,1999.93896,61.52344,-36.62109,1011.23047
8307926,-7.8125,-8.78906,1028.80859,308.10547,149.90234,1999.93896,75.19531,-16.11328,1031.25
8312929,-8.30078,-5.85937,1024.90234,364.74609,178.22266,1999.93896,81.54297,-2.92969,1019.04297
8317933,-4.39453,-6.83594,1019.04297,329.58984,-26.85547,1999.93896,67.87109,-20.01953,1010.74219
8322943,2.44141,-8.30078,1019.04297,368.16406,69.33594,1999.93896,82.51953,-17.57813,1013.18359
8327964,-20.50781,2.44141,1024.41406,312.5,15.625,1999.93896,99.60938,-22.46094,992.1875
8332983,-5.85937,-2.92969,1029.78516,321.28906,-29.78516,1999.93896,91.79688,5.85937,976.07422
8337994,-7.8125,2.44141,1020.99609,316.89453,5.37109,1999.93896,88.37891,-28.32031,1014.16016
8343002,-16.60156,-4.39453,1026.85547,314.94141,97.65625,1999.93896,53.22266,-42.48047,1020.50781
8348014,-5.85937,6.83594,1028.80859,338.37891,112.30469,1999.93896,89.84375,-24.41406,1031.25
8353020,-1.46484,10.74219,1030.76172,344.23828,127.92969,1999.93896,74.70703,-19.53125,995.60547
8358026,-11.71875,3.90625,1010.74219,341.79687,33.20313,1999.93896,71.77734,-15.625,1006.83594
8363043,-10.74219,0.0,1013.67187,356.44531,39.0625,1999.93896,79.58984,-38.08594,1018.06641
8368048,-1.95312,11.71875,1006.83594,364.25781,82.51953,1999.93896,81.05469,-20.50781,1038.08594
8373061,5.37109,-2.92969,1019.53125,354.98047,-32.22656,1999.93896,65.91797,-6.34766,1020.01953
8378072,-5.37109,1.95312,1022.46094,389.16016,-18.55469,1999.93896,68.35938,-19.04297,1020.99609
8383082,9.27734,-1.95312,1027.83203,354.49219,-16.60156,1999.93896,76.17188,-17.08984,1025.87891
8388087,-9.27734,-20.99609,1014.64844,347.65625,-28.32031,1999.93896,83.49609,-19.04297,1023.92578
8393095,-9.76562,-0.48828,1028.80859,329.58984,34.66797,1999.93896,65.42969,3.90625,1011.71875
8398096,-3.41797,11.23047,1022.94922,311.52344,47.36328,1999.93896,72.26563,-25.87891,1011.23047
8403095,7.32422,-5.85937,1020.99609,303.71094,69.82422,1999.93896,64.94141,-15.625,1012.69531
8408095,-4.39453,-3.90625,1024.90234,312.01172,50.78125,1983.88672,94.72656,6.83594,1037.59766
8413095,-22.94922,11.23047,1000.0,313.47656,-37.59766,1933.10547,85.44922,-14.16016,988.28125
8418095,5.37109,2.44141,1022.94922,271.48437,94.72656,1916.50391,74.21875,-34.66797,983.39844
8423095,-7.8125,-4.39453,1011.71875,238.28125,-12.20703,1832.51953,61.03516,-51.75781,1027.34375
8428095,-2.92969,0.48828,1027.34375,225.09766,45.41016,1786.13281,81.54297,-12.20703,993.16406
8433095,-6.83594,5.37109,1011.23047,219.72656,87.40234,1700.68359,93.75,-19.53125,990.72266
8438095,-5.85937,11.71875,1023.92578,195.3125,61.03516,1566.89453,66.40625,-22.46094,1014.64844
8443096,4.88281,12.20703,1019.04297,180.66406,163.08594,1491.69922,86.42578,-5.85937,984.86328
8448095,-0.48828,-4.88281,1020.99609,166.01562,124.51172,1404.29688,63.96484,-17.08984,1027.83203
8453095,-4.39453,-5.37109,1010.74219,143.06641,117.67578,1314.94141,57.12891,24.41406,1074.21875
8458095,5.85937,-11.23047,1027.83203,132.32422,76.66016,1224.60938,53.71094,-23.4375,1064.45313
8463095,-0.97656,1.95312,1023.92578,96.67969,101.07422,1148.92578,10.74219,11.71875,1061.03516
8468095,9.27734,0.97656,1012.69531,91.30859,90.82031,1047.85156,105.46875,4.39453,931.15234
8473095,-9.27734,6.34766,1024.41406,82.51953,29.78516,977.53906,40.03906,-51.26953,1014.16016
8478095,-0.97656,2.44141,1017.57812,74.21875,30.76172,890.13672,72.75391,-40.03906,1006.34766
8483095,-12.20703,1.95312,1022.46094,197.75391,-4.88281,778.80859,18.06641,-65.42969,1017.08984
8488095,8.30078,0.48828,1026.85547,212.89062,-322.75391,777.83203,93.75,19.04297,1043.94531
8493095,-2.92969,5.85937,1017.57812,52.24609,298.82812,780.76172,69.33594,-18.55469,1068.84766
8498095,-5.85937,0.48828,1021.97266,27.83203,26.85547,617.67578,61.03516,-45.89844,1005.85937
8503096,-5.85937,-10.74219,1024.90234,13.67187,-145.99609,510.25391,66.89453,-21.48438,963.86719
8508096,-3.41797,-1.95312,1018.06641,-3.41797,103.51563,516.11328,87.40234,3.41797,1004.88281
8513098,5.37109,-2.44141,1029.29688,4.39453,-50.78125,390.13672,76.66016,-34.66797,963.86719
8518105,7.8125,-2.92969,1016.60156,-30.76172,-23.4375,330.56641,62.01172,-9.27734,1035.15625
8523105,0.48828,10.74219,1017.57812,-42.96875,134.27734,318.84766,83.00781,-20.99609,1032.22656
8528104,-1.95312,2.44141,1019.04297,-32.22656,77.63672,274.41406,73.24219,13.67187,1019.53125
8533105,-1.46484,7.8125,1022.94922,-54.19922,-15.13672,217.28516,71.77734,-17.57813,1017.08984
8538105,1.95312,0.97656,1021.48437,-49.80469,-32.22656,226.5625,68.35938,-28.32031,980.95703
8543105,-6.83594,-3.41797,1020.99609,-19.53125,-56.15234,239.74609,70.80078,-13.18359,1009.76562
8548104,-5.85937,5.85937,1021.48437,-34.66797,-76.17188,270.01953,69.82422,-3.90625,1054.19922
8553104,-5.37109,-9.76562,1011.71875,-38.57422,-85.44922,312.98828,78.61328,-19.53125,1016.11328
8558105,-2.92969,4.39453,1022.94922,-90.82031,-38.08594,353.51562,30.27344,-50.29297,998.04687
8563105,-8.30078,-5.85937,1021.48437,-75.68359,-96.67969,345.70312,48.82813,-51.75781,1014.64844
8568104,-3.41797,-0.97656,1009.76562,-78.125,-106.93359,325.68359,73.24219,18.06641,1052.24609
8573105,-2.44141,-3.41797,1019.53125,-49.31641,-164.0625,301.26953,100.58594,-0.97656,1001.46484
8578105,-5.37109,0.48828,1025.39063,-20.99609,-75.19531,306.15234,59.57031,-58.59375,1013.18359
8583105,-0.97656,0.48828,1020.99609,-3.90625,-181.15234,258.30078,111.81641,-15.625,982.42187
8588104,-8.30078,-7.32422,1014.16016,-23.92578,-164.55078,225.58594,69.82422,-11.23047,1006.34766
8593105,-14.64844,2.92969,1021.48437,-60.54688,-58.10547,240.72266,67.38281,-13.18359,1032.22656
8598105,-5.85937,-11.23047,1024.90234,-34.66797,-83.49609,241.69922,50.29297,-33.69141,1033.20313
8603105,8.30078,0.0,1025.39063,-17.08984,-73.24219,238.28125,69.33594,-19.04297,1021.97266
8608102,-0.48828,6.83594,1020.01953,25.39063,-121.58203,248.04687,72.26563,-15.13672,998.53516
8613112,0.0,10.25391,1018.55469,48.33984,-213.86719,259.76562,57.12891,-11.71875,1005.37109
8618113,1.46484,-5.37109,1031.25,76.17188,-264.16016,298.33984,77.14844,-13.67187,1019.53125
8623117,6.34766,3.90625,1010.74219,97.16797,-307.61719,308.59375,67.87109,-14.64844,1013.18359
8628120,-13.67187,-4.39453,1022.46094,68.84766,-282.71484,292.48047,65.91797,-13.18359,1030.27344
8633121,-7.8125,15.625,1017.08984,38.08594,-240.72266,250.48828,61.52344,-23.4375,1028.80859
8638122,-11.71875,-2.44141,1028.32031,-21.48438,-115.72266,178.22266,64.94141,-25.39063,1000.97656
8643121,-8.30078,0.0,1019.53125,-26.36719,-16.60156,108.88672,76.17188,-14.64844,994.62891
8648119,-3.41797,1.95312,1022.46094,-14.16016,-50.78125,56.15234,60.05859,-23.92578,1004.88281
8653121,-7.8125,-8.30078,1017.57812,-16.60156,-77.63672,44.92188,71.28906,-3.41797,989.25781
8658121,-1.46484,0.48828,1019.04297,-36.62109,-70.3125,57.61719,66.89453,-14.16016,1035.15625
8663125,0.97656,1.95312,1031.25,-27.34375,-82.51953,94.72656,63.96484,-25.87891,1025.39063
8668129,5.85937,-4.88281,1023.4375,-49.80469,-102.53906,104.00391,96.19141,-7.32422,1014.64844
8673129,-2.44141,-4.88281,1009.27734,-54.6875,-117.1875,70.3125,78.61328,-14.16016,1023.92578
8678131,0.0,-5.37109,1016.11328,-70.3125,-145.50781,12.20703,84.47266,-17.08984,1011.71875
8683147,-10.25391,2.92969,1019.53125,-80.56641,-164.55078,-79.10156,84.47266,-10.74219,1009.76562
8688173,-7.8125,-7.8125,1031.73828,-72.75391,-15.13672,-140.625,76.66016,-14.64844,1019.04297
8693182,9.27734,-7.32422,1025.39063,-62.01172,-105.95703,-249.02344,76.66016,-10.74219,1020.01953
8698199,-9.76562,-7.8125,1026.85547,-81.05469,-93.26172,-326.66016,70.3125,-17.08984,1016.60156
8703214,-7.32422,0.97656,1019.53125,-91.30859,36.62109,-321.77734,62.5,-9.27734,1020.01953
8708229,-9.76562,8.30078,1019.53125,-102.05078,-71.28906,-355.95703,76.17188,-7.32422,1024.90234
8713238,2.92969,-2.44141,1020.01953,-115.72266,-34.66797,-310.54687,89.35547,25.87891,1044.92188
8718248,-8.78906,2.44141,1020.01953,-141.11328,61.03516,-253.41797,72.75391,-19.53125,1029.29688
8723256,-8.78906,-14.16016,1013.67187,-176.75781,36.62109,-229.98047,61.03516,-27.34375,996.09375
8728266,-14.16016,-2.92969,1022.46094,-214.84375,93.26172,-192.87109,69.82422,-17.08984,974.60937
8733274,-7.32422,-0.48828,1020.99609,-228.02734,119.62891,-197.26562,89.84375,-9.27734,1013.18359
8738295,-0.48828,5.85937,1019.53125,-186.03516,106.93359,-222.65625,86.42578,-3.90625,1020.01953
8743311,12.20703,-2.44141,1026.36719,-158.20312,105.46875,-218.26172,72.75391,-30.76172,1009.76562
8748324,2.44141,4.39453,1017.57812,-125.0,121.58203,-200.68359,49.80469,-0.97656,988.76953
8753331,-3.41797,3.41797,1029.78516,-106.44531,132.8125,-118.65234,76.66016,-18.55469,1023.4375
8758345,14.16016,-0.48828,1021.48437,-75.68359,182.61719,-0.97656,90.33203,19.53125,1055.66406
